series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	ra_control	ra	sample_class
10327	2	405630	GSM1337311	GPL96	GSE55457	ra_control		0
10327	2	405631	GSM1337312	GPL96	GSE55457	ra_control		0
10327	2	405632	GSM1337313	GPL96	GSE55457	ra_control		0
10327	2	405633	GSM1337314	GPL96	GSE55457		ra	1
10327	2	405634	GSM1337315	GPL96	GSE55457		ra	1
10327	2	405635	GSM1337316	GPL96	GSE55457		ra	1
10327	2	405636	GSM1337317	GPL96	GSE55457		ra	1
10327	2	405637	GSM1337318	GPL96	GSE55457		ra	1
10327	2	405638	GSM1337319	GPL96	GSE55457		ra	1
10327	2	405639	GSM1337320	GPL96	GSE55457		ra	1
10327	2	405640	GSM1337321	GPL96	GSE55457		ra	1
10327	2	405641	GSM1337322	GPL96	GSE55457		ra	1
10327	2	405642	GSM1337323	GPL96	GSE55457		ra	1
10327	2	405643	GSM1337324	GPL96	GSE55457		ra	1
10327	2	405644	GSM1337325	GPL96	GSE55457		ra	1
10327	2	405645	GSM1337326	GPL96	GSE55457		ra	1
12627	901	496308	GSM1381524	GPL13158	GSE57383	ra_control		0
12627	901	496312	GSM1381525	GPL13158	GSE57383	ra_control		0
12627	901	496314	GSM1381526	GPL13158	GSE57383	ra_control		0
12627	901	496317	GSM1381527	GPL13158	GSE57383	ra_control		0
12627	901	496320	GSM1381528	GPL13158	GSE57383	ra_control		0
12627	901	496323	GSM1381529	GPL13158	GSE57383	ra_control		0
12627	901	496327	GSM1381530	GPL13158	GSE57383	ra_control		0
12627	901	496329	GSM1381531	GPL13158	GSE57383	ra_control		0
12627	901	496332	GSM1381532	GPL13158	GSE57383	ra_control		0
12627	901	496335	GSM1381533	GPL13158	GSE57383	ra_control		0
12627	901	496338	GSM1381534	GPL13158	GSE57383	ra_control		0
12627	901	496341	GSM1381535	GPL13158	GSE57383	ra_control		0
12627	901	496343	GSM1381536	GPL13158	GSE57383	ra_control		0
12627	901	496346	GSM1381537	GPL13158	GSE57383	ra_control		0
12629	901	496347	GSM1382105	GPL13158	GSE57405	ra_control		0
12627	901	496351	GSM1381538	GPL13158	GSE57383	ra_control		0
12629	901	496352	GSM1382106	GPL13158	GSE57405	ra_control		0
12629	901	496354	GSM1382107	GPL13158	GSE57405	ra_control		0
12627	901	496355	GSM1381539	GPL13158	GSE57383	ra_control		0
12627	901	496359	GSM1381540	GPL13158	GSE57383	ra_control		0
12629	901	496360	GSM1382108	GPL13158	GSE57405	ra_control		0
12627	901	496363	GSM1381541	GPL13158	GSE57383	ra_control		0
12627	901	496365	GSM1381542	GPL13158	GSE57383	ra_control		0
12629	901	496367	GSM1382109	GPL13158	GSE57405	ra_control		0
12629	901	496370	GSM1382110	GPL13158	GSE57405	ra_control		0
12629	901	496374	GSM1382111	GPL13158	GSE57405	ra_control		0
12629	901	496378	GSM1382112	GPL13158	GSE57405	ra_control		0
12629	901	496382	GSM1382113	GPL13158	GSE57405	ra_control		0
12629	901	496386	GSM1382114	GPL13158	GSE57405	ra_control		0
12629	901	496390	GSM1382115	GPL13158	GSE57405	ra_control		0
12629	901	496395	GSM1382116	GPL13158	GSE57405	ra_control		0
12629	901	496401	GSM1382117	GPL13158	GSE57405	ra_control		0
12629	901	496406	GSM1382118	GPL13158	GSE57405	ra_control		0
12629	901	496411	GSM1382119	GPL13158	GSE57405	ra_control		0
12629	901	496416	GSM1382120	GPL13158	GSE57405	ra_control		0
12629	901	496422	GSM1382121	GPL13158	GSE57405	ra_control		0
12629	901	496427	GSM1382122	GPL13158	GSE57405	ra_control		0
12629	901	496432	GSM1382123	GPL13158	GSE57405	ra_control		0
12629	901	496438	GSM1382124	GPL13158	GSE57405		ra	1
12629	901	496444	GSM1382125	GPL13158	GSE57405		ra	1
12629	901	496448	GSM1382126	GPL13158	GSE57405		ra	1
12629	901	496451	GSM1382127	GPL13158	GSE57405		ra	1
12629	901	496456	GSM1382128	GPL13158	GSE57405		ra	1
12629	901	496462	GSM1382129	GPL13158	GSE57405		ra	1
12629	901	496467	GSM1382130	GPL13158	GSE57405		ra	1
12629	901	496471	GSM1382131	GPL13158	GSE57405		ra	1
12629	901	496475	GSM1382132	GPL13158	GSE57405		ra	1
12629	901	496482	GSM1382133	GPL13158	GSE57405		ra	1
12629	901	496485	GSM1382134	GPL13158	GSE57405		ra	1
12629	901	496489	GSM1382135	GPL13158	GSE57405		ra	1
12629	901	496494	GSM1382136	GPL13158	GSE57405		ra	1
12629	901	496501	GSM1382137	GPL13158	GSE57405		ra	1
12629	901	496505	GSM1382138	GPL13158	GSE57405		ra	1
12629	901	496509	GSM1382139	GPL13158	GSE57405		ra	1
12629	901	496515	GSM1382140	GPL13158	GSE57405		ra	1
12629	901	496521	GSM1382141	GPL13158	GSE57405		ra	1
12629	901	496526	GSM1382142	GPL13158	GSE57405		ra	1
12629	901	496532	GSM1382143	GPL13158	GSE57405		ra	1
12629	901	496537	GSM1382144	GPL13158	GSE57405		ra	1
12629	901	496541	GSM1382145	GPL13158	GSE57405		ra	1
12629	901	496544	GSM1382146	GPL13158	GSE57405		ra	1
12629	901	496550	GSM1382147	GPL13158	GSE57405		ra	1
12629	901	496552	GSM1382148	GPL13158	GSE57405		ra	1
12629	901	496559	GSM1382149	GPL13158	GSE57405		ra	1
12629	901	496566	GSM1382150	GPL13158	GSE57405		ra	1
12627	901	496715	GSM1381609	GPL13158	GSE57383		ra	1
12627	901	496719	GSM1381610	GPL13158	GSE57383		ra	1
12627	901	496725	GSM1381611	GPL13158	GSE57383		ra	1
12627	901	496731	GSM1381612	GPL13158	GSE57383		ra	1
12627	901	496735	GSM1381613	GPL13158	GSE57383		ra	1
12627	901	496739	GSM1381614	GPL13158	GSE57383		ra	1
12627	901	496745	GSM1381615	GPL13158	GSE57383		ra	1
12627	901	496751	GSM1381616	GPL13158	GSE57383		ra	1
12627	901	496755	GSM1381617	GPL13158	GSE57383		ra	1
12627	901	496761	GSM1381618	GPL13158	GSE57383		ra	1
12627	901	496767	GSM1381619	GPL13158	GSE57383		ra	1
12627	901	496774	GSM1381620	GPL13158	GSE57383		ra	1
12627	901	496779	GSM1381621	GPL13158	GSE57383		ra	1
12627	901	496785	GSM1381622	GPL13158	GSE57383		ra	1
12627	901	496789	GSM1381623	GPL13158	GSE57383		ra	1
12627	901	496795	GSM1381624	GPL13158	GSE57383		ra	1
12627	901	496801	GSM1381625	GPL13158	GSE57383		ra	1
12627	901	496807	GSM1381626	GPL13158	GSE57383		ra	1
12627	901	496812	GSM1381627	GPL13158	GSE57383		ra	1
12627	901	496818	GSM1381628	GPL13158	GSE57383		ra	1
12627	901	496822	GSM1381629	GPL13158	GSE57383		ra	1
12627	901	496827	GSM1381630	GPL13158	GSE57383		ra	1
12627	901	496831	GSM1381631	GPL13158	GSE57383		ra	1
12627	901	496836	GSM1381632	GPL13158	GSE57383		ra	1
12627	901	496841	GSM1381633	GPL13158	GSE57383		ra	1
12627	901	496846	GSM1381634	GPL13158	GSE57383		ra	1
12627	901	496851	GSM1381635	GPL13158	GSE57383		ra	1
