series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	ms_control	ms	sample_class
7887	1289	312746	GSM1025555	GPL16209	GSE41850		ms	1
7887	1289	312747	GSM1025556	GPL16209	GSE41850		ms	1
7887	1289	312748	GSM1025557	GPL16209	GSE41850		ms	1
7887	1289	312749	GSM1025558	GPL16209	GSE41850		ms	1
7887	1289	312750	GSM1025559	GPL16209	GSE41850		ms	1
7887	1289	312751	GSM1025560	GPL16209	GSE41850		ms	1
7887	1289	312752	GSM1025561	GPL16209	GSE41850		ms	1
7887	1289	312753	GSM1025562	GPL16209	GSE41850		ms	1
7887	1289	312754	GSM1025563	GPL16209	GSE41850		ms	1
7887	1289	312755	GSM1025564	GPL16209	GSE41850		ms	1
7887	1289	312756	GSM1025565	GPL16209	GSE41850		ms	1
7887	1289	312757	GSM1025566	GPL16209	GSE41850		ms	1
7887	1289	312758	GSM1025567	GPL16209	GSE41850		ms	1
7887	1289	312759	GSM1025568	GPL16209	GSE41850		ms	1
7887	1289	312760	GSM1025569	GPL16209	GSE41850		ms	1
7887	1289	312761	GSM1025570	GPL16209	GSE41850		ms	1
7887	1289	312762	GSM1025571	GPL16209	GSE41850		ms	1
7887	1289	312763	GSM1025572	GPL16209	GSE41850		ms	1
7887	1289	312764	GSM1025573	GPL16209	GSE41850		ms	1
7887	1289	312765	GSM1025574	GPL16209	GSE41850		ms	1
7887	1289	312766	GSM1025575	GPL16209	GSE41850		ms	1
7887	1289	312767	GSM1025576	GPL16209	GSE41850		ms	1
7887	1289	312768	GSM1025577	GPL16209	GSE41850		ms	1
7887	1289	312769	GSM1025578	GPL16209	GSE41850		ms	1
7887	1289	312770	GSM1025579	GPL16209	GSE41850		ms	1
7887	1289	312771	GSM1025580	GPL16209	GSE41850		ms	1
7887	1289	312772	GSM1025581	GPL16209	GSE41850		ms	1
7887	1289	312773	GSM1025582	GPL16209	GSE41850		ms	1
7887	1289	312774	GSM1025583	GPL16209	GSE41850		ms	1
7887	1289	312775	GSM1025584	GPL16209	GSE41850		ms	1
7887	1289	312776	GSM1025585	GPL16209	GSE41850		ms	1
7887	1289	312777	GSM1025586	GPL16209	GSE41850		ms	1
7887	1289	312778	GSM1025587	GPL16209	GSE41850		ms	1
7887	1289	312779	GSM1025588	GPL16209	GSE41850		ms	1
7887	1289	312780	GSM1025589	GPL16209	GSE41850		ms	1
7887	1289	312781	GSM1025590	GPL16209	GSE41850		ms	1
7887	1289	312782	GSM1025591	GPL16209	GSE41850		ms	1
7887	1289	312783	GSM1025592	GPL16209	GSE41850		ms	1
7887	1289	312784	GSM1025593	GPL16209	GSE41850		ms	1
7887	1289	312785	GSM1025594	GPL16209	GSE41850		ms	1
7887	1289	312786	GSM1025595	GPL16209	GSE41850		ms	1
7887	1289	312787	GSM1025596	GPL16209	GSE41850		ms	1
7887	1289	312788	GSM1025597	GPL16209	GSE41850		ms	1
7887	1289	312789	GSM1025598	GPL16209	GSE41850		ms	1
7887	1289	312790	GSM1025599	GPL16209	GSE41850		ms	1
7887	1289	312791	GSM1025600	GPL16209	GSE41850		ms	1
7887	1289	312792	GSM1025601	GPL16209	GSE41850		ms	1
7887	1289	312793	GSM1025602	GPL16209	GSE41850		ms	1
7887	1289	312794	GSM1025603	GPL16209	GSE41850		ms	1
7887	1289	312795	GSM1025604	GPL16209	GSE41850		ms	1
7887	1289	312796	GSM1025605	GPL16209	GSE41850		ms	1
7887	1289	312797	GSM1025606	GPL16209	GSE41850		ms	1
7887	1289	312798	GSM1025607	GPL16209	GSE41850		ms	1
7887	1289	312799	GSM1025608	GPL16209	GSE41850		ms	1
7887	1289	312800	GSM1025609	GPL16209	GSE41850		ms	1
7887	1289	312801	GSM1025610	GPL16209	GSE41850		ms	1
7887	1289	312802	GSM1025611	GPL16209	GSE41850		ms	1
7887	1289	312803	GSM1025612	GPL16209	GSE41850		ms	1
7887	1289	312804	GSM1025613	GPL16209	GSE41850		ms	1
7887	1289	312805	GSM1025614	GPL16209	GSE41850		ms	1
7887	1289	312806	GSM1025615	GPL16209	GSE41850		ms	1
7887	1289	312807	GSM1025616	GPL16209	GSE41850		ms	1
7887	1289	312808	GSM1025617	GPL16209	GSE41850		ms	1
7887	1289	312809	GSM1025618	GPL16209	GSE41850		ms	1
7887	1289	312810	GSM1025619	GPL16209	GSE41850		ms	1
7887	1289	312811	GSM1025620	GPL16209	GSE41850		ms	1
7887	1289	312812	GSM1025621	GPL16209	GSE41850		ms	1
7887	1289	312813	GSM1025622	GPL16209	GSE41850		ms	1
7887	1289	312814	GSM1025623	GPL16209	GSE41850		ms	1
7887	1289	312815	GSM1025624	GPL16209	GSE41850		ms	1
7887	1289	312816	GSM1025625	GPL16209	GSE41850		ms	1
7887	1289	312817	GSM1025626	GPL16209	GSE41850		ms	1
7887	1289	312818	GSM1025627	GPL16209	GSE41850		ms	1
7887	1289	312819	GSM1025628	GPL16209	GSE41850		ms	1
7887	1289	312820	GSM1025629	GPL16209	GSE41850		ms	1
7887	1289	312821	GSM1025630	GPL16209	GSE41850		ms	1
7887	1289	312822	GSM1025631	GPL16209	GSE41850		ms	1
7887	1289	312823	GSM1025632	GPL16209	GSE41850		ms	1
7887	1289	312824	GSM1025633	GPL16209	GSE41850		ms	1
7887	1289	312825	GSM1025634	GPL16209	GSE41850		ms	1
7887	1289	312826	GSM1025635	GPL16209	GSE41850		ms	1
7887	1289	312827	GSM1025636	GPL16209	GSE41850		ms	1
7887	1289	312828	GSM1025637	GPL16209	GSE41850		ms	1
7887	1289	312829	GSM1025638	GPL16209	GSE41850		ms	1
7887	1289	312830	GSM1025639	GPL16209	GSE41850		ms	1
7887	1289	312831	GSM1025640	GPL16209	GSE41850		ms	1
7887	1289	312832	GSM1025641	GPL16209	GSE41850		ms	1
7887	1289	312833	GSM1025642	GPL16209	GSE41850		ms	1
7887	1289	312834	GSM1025643	GPL16209	GSE41850		ms	1
7887	1289	312835	GSM1025644	GPL16209	GSE41850		ms	1
7887	1289	312836	GSM1025645	GPL16209	GSE41850		ms	1
7887	1289	312837	GSM1025646	GPL16209	GSE41850		ms	1
7887	1289	312838	GSM1025647	GPL16209	GSE41850		ms	1
7887	1289	312839	GSM1025648	GPL16209	GSE41850		ms	1
7887	1289	312840	GSM1025649	GPL16209	GSE41850		ms	1
7887	1289	312841	GSM1025650	GPL16209	GSE41850		ms	1
7887	1289	312842	GSM1025651	GPL16209	GSE41850		ms	1
7887	1289	312843	GSM1025652	GPL16209	GSE41850		ms	1
7887	1289	312844	GSM1025653	GPL16209	GSE41850		ms	1
7887	1289	312845	GSM1025654	GPL16209	GSE41850		ms	1
7887	1289	312846	GSM1025655	GPL16209	GSE41850		ms	1
7887	1289	312847	GSM1025656	GPL16209	GSE41850		ms	1
7887	1289	312848	GSM1025657	GPL16209	GSE41850		ms	1
7887	1289	312849	GSM1025658	GPL16209	GSE41850		ms	1
7887	1289	312850	GSM1025659	GPL16209	GSE41850		ms	1
7887	1289	312851	GSM1025660	GPL16209	GSE41850		ms	1
7887	1289	312852	GSM1025661	GPL16209	GSE41850		ms	1
7887	1289	312853	GSM1025662	GPL16209	GSE41850		ms	1
7887	1289	312854	GSM1025663	GPL16209	GSE41850		ms	1
7887	1289	312855	GSM1025664	GPL16209	GSE41850		ms	1
7887	1289	312856	GSM1025665	GPL16209	GSE41850		ms	1
7887	1289	312857	GSM1025666	GPL16209	GSE41850		ms	1
7887	1289	312858	GSM1025667	GPL16209	GSE41850		ms	1
7887	1289	312859	GSM1025668	GPL16209	GSE41850		ms	1
7887	1289	312860	GSM1025669	GPL16209	GSE41850		ms	1
7887	1289	312861	GSM1025670	GPL16209	GSE41850		ms	1
7887	1289	312862	GSM1025671	GPL16209	GSE41850		ms	1
7887	1289	312863	GSM1025672	GPL16209	GSE41850		ms	1
7887	1289	312864	GSM1025673	GPL16209	GSE41850		ms	1
7887	1289	312865	GSM1025674	GPL16209	GSE41850		ms	1
7887	1289	312866	GSM1025675	GPL16209	GSE41850		ms	1
7887	1289	312867	GSM1025676	GPL16209	GSE41850		ms	1
7887	1289	312868	GSM1025677	GPL16209	GSE41850		ms	1
7887	1289	312869	GSM1025678	GPL16209	GSE41850		ms	1
7887	1289	312870	GSM1025679	GPL16209	GSE41850		ms	1
7887	1289	312871	GSM1025680	GPL16209	GSE41850		ms	1
7887	1289	312872	GSM1025681	GPL16209	GSE41850		ms	1
7887	1289	312873	GSM1025682	GPL16209	GSE41850		ms	1
7887	1289	312874	GSM1025683	GPL16209	GSE41850		ms	1
7887	1289	312875	GSM1025684	GPL16209	GSE41850		ms	1
7887	1289	312876	GSM1025685	GPL16209	GSE41850		ms	1
7887	1289	312877	GSM1025686	GPL16209	GSE41850		ms	1
7887	1289	312878	GSM1025687	GPL16209	GSE41850		ms	1
7887	1289	312879	GSM1025688	GPL16209	GSE41850		ms	1
7887	1289	312880	GSM1025689	GPL16209	GSE41850		ms	1
7887	1289	312881	GSM1025690	GPL16209	GSE41850		ms	1
7887	1289	312882	GSM1025691	GPL16209	GSE41850		ms	1
7887	1289	312883	GSM1025692	GPL16209	GSE41850		ms	1
7887	1289	312884	GSM1025693	GPL16209	GSE41850		ms	1
7887	1289	312885	GSM1025694	GPL16209	GSE41850		ms	1
7887	1289	312886	GSM1025695	GPL16209	GSE41850		ms	1
7887	1289	312887	GSM1025696	GPL16209	GSE41850		ms	1
7887	1289	312888	GSM1025697	GPL16209	GSE41850		ms	1
7887	1289	312889	GSM1025698	GPL16209	GSE41850		ms	1
7887	1289	312890	GSM1025699	GPL16209	GSE41850		ms	1
7887	1289	312891	GSM1025700	GPL16209	GSE41850		ms	1
7887	1289	312892	GSM1025701	GPL16209	GSE41850		ms	1
7887	1289	312893	GSM1025702	GPL16209	GSE41850		ms	1
7887	1289	312894	GSM1025703	GPL16209	GSE41850		ms	1
7887	1289	312895	GSM1025704	GPL16209	GSE41850		ms	1
7887	1289	312896	GSM1025705	GPL16209	GSE41850		ms	1
7887	1289	312897	GSM1025706	GPL16209	GSE41850		ms	1
7887	1289	312898	GSM1025707	GPL16209	GSE41850		ms	1
7887	1289	312899	GSM1025708	GPL16209	GSE41850		ms	1
7887	1289	312900	GSM1025709	GPL16209	GSE41850		ms	1
7887	1289	312901	GSM1025710	GPL16209	GSE41850		ms	1
7887	1289	312902	GSM1025711	GPL16209	GSE41850		ms	1
7887	1289	312903	GSM1025712	GPL16209	GSE41850		ms	1
7887	1289	312904	GSM1025713	GPL16209	GSE41850		ms	1
7887	1289	312905	GSM1025714	GPL16209	GSE41850		ms	1
7887	1289	312906	GSM1025715	GPL16209	GSE41850		ms	1
7887	1289	312907	GSM1025716	GPL16209	GSE41850		ms	1
7887	1289	312908	GSM1025717	GPL16209	GSE41850		ms	1
7887	1289	312909	GSM1025718	GPL16209	GSE41850		ms	1
7887	1289	312910	GSM1025719	GPL16209	GSE41850		ms	1
7887	1289	312911	GSM1025720	GPL16209	GSE41850		ms	1
7887	1289	312912	GSM1025721	GPL16209	GSE41850		ms	1
7887	1289	312913	GSM1025722	GPL16209	GSE41850		ms	1
7887	1289	312914	GSM1025723	GPL16209	GSE41850		ms	1
7887	1289	312915	GSM1025724	GPL16209	GSE41850		ms	1
7887	1289	312916	GSM1025725	GPL16209	GSE41850		ms	1
7887	1289	312917	GSM1025726	GPL16209	GSE41850		ms	1
7887	1289	312918	GSM1025727	GPL16209	GSE41850		ms	1
7887	1289	312919	GSM1025728	GPL16209	GSE41850		ms	1
7887	1289	312920	GSM1025729	GPL16209	GSE41850		ms	1
7887	1289	312921	GSM1025730	GPL16209	GSE41850		ms	1
7887	1289	312922	GSM1025731	GPL16209	GSE41850		ms	1
7887	1289	312923	GSM1025732	GPL16209	GSE41850		ms	1
7887	1289	312924	GSM1025733	GPL16209	GSE41850		ms	1
7887	1289	312925	GSM1025734	GPL16209	GSE41850		ms	1
7887	1289	312926	GSM1025735	GPL16209	GSE41850		ms	1
7887	1289	312927	GSM1025736	GPL16209	GSE41850		ms	1
7887	1289	312928	GSM1025737	GPL16209	GSE41850		ms	1
7887	1289	312929	GSM1025738	GPL16209	GSE41850		ms	1
7887	1289	312930	GSM1025739	GPL16209	GSE41850		ms	1
7887	1289	312931	GSM1025740	GPL16209	GSE41850		ms	1
7887	1289	312932	GSM1025741	GPL16209	GSE41850		ms	1
7887	1289	312933	GSM1025742	GPL16209	GSE41850		ms	1
7887	1289	312934	GSM1025743	GPL16209	GSE41850		ms	1
7887	1289	312935	GSM1025744	GPL16209	GSE41850		ms	1
7887	1289	312936	GSM1025745	GPL16209	GSE41850		ms	1
7887	1289	312937	GSM1025746	GPL16209	GSE41850		ms	1
7887	1289	312938	GSM1025747	GPL16209	GSE41850		ms	1
7887	1289	312939	GSM1025748	GPL16209	GSE41850		ms	1
7887	1289	312940	GSM1025749	GPL16209	GSE41850		ms	1
7887	1289	312941	GSM1025750	GPL16209	GSE41850		ms	1
7887	1289	312942	GSM1025751	GPL16209	GSE41850		ms	1
7887	1289	312943	GSM1025752	GPL16209	GSE41850		ms	1
7887	1289	312944	GSM1025753	GPL16209	GSE41850		ms	1
7887	1289	312945	GSM1025754	GPL16209	GSE41850		ms	1
7887	1289	312946	GSM1025755	GPL16209	GSE41850		ms	1
7887	1289	312947	GSM1025756	GPL16209	GSE41850		ms	1
7887	1289	312948	GSM1025757	GPL16209	GSE41850		ms	1
7887	1289	312949	GSM1025758	GPL16209	GSE41850		ms	1
7887	1289	312950	GSM1025759	GPL16209	GSE41850		ms	1
7887	1289	312951	GSM1025760	GPL16209	GSE41850		ms	1
7887	1289	312952	GSM1025761	GPL16209	GSE41850		ms	1
7887	1289	312953	GSM1025762	GPL16209	GSE41850		ms	1
7887	1289	312954	GSM1025763	GPL16209	GSE41850		ms	1
7887	1289	312955	GSM1025764	GPL16209	GSE41850		ms	1
7887	1289	312956	GSM1025765	GPL16209	GSE41850		ms	1
7887	1289	312957	GSM1025766	GPL16209	GSE41850		ms	1
7887	1289	312958	GSM1025767	GPL16209	GSE41850		ms	1
7887	1289	312959	GSM1025768	GPL16209	GSE41850		ms	1
7887	1289	312960	GSM1025769	GPL16209	GSE41850		ms	1
7887	1289	312961	GSM1025770	GPL16209	GSE41850		ms	1
7887	1289	312962	GSM1025771	GPL16209	GSE41850		ms	1
7887	1289	312963	GSM1025772	GPL16209	GSE41850		ms	1
7887	1289	312964	GSM1025773	GPL16209	GSE41850		ms	1
7887	1289	312965	GSM1025774	GPL16209	GSE41850		ms	1
7887	1289	312966	GSM1025775	GPL16209	GSE41850		ms	1
7887	1289	312967	GSM1025776	GPL16209	GSE41850		ms	1
7887	1289	312968	GSM1025777	GPL16209	GSE41850		ms	1
7887	1289	312969	GSM1025778	GPL16209	GSE41850		ms	1
7887	1289	312970	GSM1025779	GPL16209	GSE41850		ms	1
7887	1289	312971	GSM1025780	GPL16209	GSE41850		ms	1
7887	1289	312972	GSM1025781	GPL16209	GSE41850		ms	1
7887	1289	312973	GSM1025782	GPL16209	GSE41850		ms	1
7887	1289	312974	GSM1025783	GPL16209	GSE41850		ms	1
7887	1289	312975	GSM1025784	GPL16209	GSE41850		ms	1
7887	1289	312976	GSM1025785	GPL16209	GSE41850		ms	1
7887	1289	312977	GSM1025786	GPL16209	GSE41850		ms	1
7887	1289	312978	GSM1025787	GPL16209	GSE41850		ms	1
7887	1289	312979	GSM1025788	GPL16209	GSE41850		ms	1
7887	1289	312980	GSM1025789	GPL16209	GSE41850		ms	1
7887	1289	312981	GSM1025790	GPL16209	GSE41850		ms	1
7887	1289	312982	GSM1025791	GPL16209	GSE41850		ms	1
7887	1289	312983	GSM1025792	GPL16209	GSE41850		ms	1
7887	1289	312984	GSM1025793	GPL16209	GSE41850		ms	1
7887	1289	312985	GSM1025794	GPL16209	GSE41850		ms	1
7887	1289	312986	GSM1025795	GPL16209	GSE41850		ms	1
7887	1289	312987	GSM1025796	GPL16209	GSE41850		ms	1
7887	1289	312988	GSM1025797	GPL16209	GSE41850		ms	1
7887	1289	312989	GSM1025798	GPL16209	GSE41850		ms	1
7887	1289	312990	GSM1025799	GPL16209	GSE41850		ms	1
7887	1289	312991	GSM1025800	GPL16209	GSE41850		ms	1
7887	1289	312992	GSM1025801	GPL16209	GSE41850		ms	1
7887	1289	312993	GSM1025802	GPL16209	GSE41850		ms	1
7887	1289	312994	GSM1025803	GPL16209	GSE41850		ms	1
7887	1289	312995	GSM1025804	GPL16209	GSE41850		ms	1
7887	1289	312996	GSM1025805	GPL16209	GSE41850		ms	1
7887	1289	312997	GSM1025806	GPL16209	GSE41850		ms	1
7887	1289	312998	GSM1025807	GPL16209	GSE41850		ms	1
7887	1289	312999	GSM1025808	GPL16209	GSE41850		ms	1
7887	1289	313000	GSM1025809	GPL16209	GSE41850		ms	1
7887	1289	313001	GSM1025810	GPL16209	GSE41850		ms	1
7887	1289	313002	GSM1025811	GPL16209	GSE41850		ms	1
7887	1289	313003	GSM1025812	GPL16209	GSE41850		ms	1
7887	1289	313004	GSM1025813	GPL16209	GSE41850		ms	1
7887	1289	313005	GSM1025814	GPL16209	GSE41850		ms	1
7887	1289	313006	GSM1025815	GPL16209	GSE41850		ms	1
7887	1289	313007	GSM1025816	GPL16209	GSE41850		ms	1
7887	1289	313008	GSM1025817	GPL16209	GSE41850		ms	1
7887	1289	313009	GSM1025818	GPL16209	GSE41850		ms	1
7887	1289	313010	GSM1025819	GPL16209	GSE41850		ms	1
7887	1289	313011	GSM1025820	GPL16209	GSE41850		ms	1
7887	1289	313012	GSM1025821	GPL16209	GSE41850		ms	1
7887	1289	313013	GSM1025822	GPL16209	GSE41850		ms	1
7887	1289	313014	GSM1025823	GPL16209	GSE41850		ms	1
7887	1289	313015	GSM1025824	GPL16209	GSE41850		ms	1
7887	1289	313016	GSM1025825	GPL16209	GSE41850		ms	1
7887	1289	313017	GSM1025826	GPL16209	GSE41850		ms	1
7887	1289	313018	GSM1025827	GPL16209	GSE41850		ms	1
7887	1289	313019	GSM1025828	GPL16209	GSE41850		ms	1
7887	1289	313020	GSM1025829	GPL16209	GSE41850		ms	1
7887	1289	313021	GSM1025830	GPL16209	GSE41850		ms	1
7887	1289	313022	GSM1025831	GPL16209	GSE41850		ms	1
7887	1289	313023	GSM1025832	GPL16209	GSE41850		ms	1
7887	1289	313024	GSM1025833	GPL16209	GSE41850		ms	1
7887	1289	313025	GSM1025834	GPL16209	GSE41850		ms	1
7887	1289	313026	GSM1025835	GPL16209	GSE41850		ms	1
7887	1289	313027	GSM1025836	GPL16209	GSE41850		ms	1
7887	1289	313028	GSM1025837	GPL16209	GSE41850		ms	1
7887	1289	313029	GSM1025838	GPL16209	GSE41850		ms	1
7887	1289	313030	GSM1025839	GPL16209	GSE41850		ms	1
7887	1289	313031	GSM1025840	GPL16209	GSE41850		ms	1
7887	1289	313032	GSM1025841	GPL16209	GSE41850		ms	1
7887	1289	313033	GSM1025842	GPL16209	GSE41850		ms	1
7887	1289	313034	GSM1025843	GPL16209	GSE41850		ms	1
7887	1289	313035	GSM1025844	GPL16209	GSE41850		ms	1
7887	1289	313036	GSM1025845	GPL16209	GSE41850		ms	1
7887	1289	313037	GSM1025846	GPL16209	GSE41850		ms	1
7887	1289	313038	GSM1025847	GPL16209	GSE41850		ms	1
7887	1289	313039	GSM1025848	GPL16209	GSE41850		ms	1
7887	1289	313040	GSM1025849	GPL16209	GSE41850		ms	1
7887	1289	313041	GSM1025850	GPL16209	GSE41850		ms	1
7887	1289	313042	GSM1025851	GPL16209	GSE41850		ms	1
7887	1289	313043	GSM1025852	GPL16209	GSE41850		ms	1
7887	1289	313044	GSM1025853	GPL16209	GSE41850		ms	1
7887	1289	313045	GSM1025854	GPL16209	GSE41850		ms	1
7887	1289	313046	GSM1025855	GPL16209	GSE41850		ms	1
7887	1289	313047	GSM1025856	GPL16209	GSE41850		ms	1
7887	1289	313048	GSM1025857	GPL16209	GSE41850		ms	1
7887	1289	313049	GSM1025858	GPL16209	GSE41850		ms	1
7887	1289	313050	GSM1025859	GPL16209	GSE41850		ms	1
7887	1289	313051	GSM1025860	GPL16209	GSE41850		ms	1
7887	1289	313052	GSM1025861	GPL16209	GSE41850		ms	1
7887	1289	313053	GSM1025862	GPL16209	GSE41850		ms	1
7887	1289	313054	GSM1025863	GPL16209	GSE41850		ms	1
7887	1289	313055	GSM1025864	GPL16209	GSE41850		ms	1
7887	1289	313056	GSM1025865	GPL16209	GSE41850		ms	1
7887	1289	313057	GSM1025866	GPL16209	GSE41850		ms	1
7887	1289	313058	GSM1025867	GPL16209	GSE41850		ms	1
7887	1289	313059	GSM1025868	GPL16209	GSE41850		ms	1
7887	1289	313060	GSM1025869	GPL16209	GSE41850		ms	1
7887	1289	313061	GSM1025870	GPL16209	GSE41850		ms	1
7887	1289	313062	GSM1025871	GPL16209	GSE41850		ms	1
7887	1289	313063	GSM1025872	GPL16209	GSE41850		ms	1
7887	1289	313064	GSM1025873	GPL16209	GSE41850		ms	1
7887	1289	313065	GSM1025874	GPL16209	GSE41850		ms	1
7887	1289	313066	GSM1025875	GPL16209	GSE41850		ms	1
7887	1289	313067	GSM1025876	GPL16209	GSE41850		ms	1
7887	1289	313068	GSM1025877	GPL16209	GSE41850		ms	1
7887	1289	313069	GSM1025878	GPL16209	GSE41850		ms	1
7887	1289	313070	GSM1025879	GPL16209	GSE41850		ms	1
7887	1289	313071	GSM1025880	GPL16209	GSE41850		ms	1
7887	1289	313072	GSM1025881	GPL16209	GSE41850		ms	1
7887	1289	313073	GSM1025882	GPL16209	GSE41850		ms	1
7887	1289	313074	GSM1025883	GPL16209	GSE41850		ms	1
7887	1289	313075	GSM1025884	GPL16209	GSE41850		ms	1
7887	1289	313076	GSM1025885	GPL16209	GSE41850		ms	1
7887	1289	313077	GSM1025886	GPL16209	GSE41850		ms	1
7887	1289	313078	GSM1025887	GPL16209	GSE41850		ms	1
7887	1289	313079	GSM1025888	GPL16209	GSE41850		ms	1
7887	1289	313080	GSM1025889	GPL16209	GSE41850		ms	1
7887	1289	313081	GSM1025890	GPL16209	GSE41850		ms	1
7887	1289	313082	GSM1025891	GPL16209	GSE41850		ms	1
7887	1289	313083	GSM1025892	GPL16209	GSE41850		ms	1
7887	1289	313084	GSM1025893	GPL16209	GSE41850		ms	1
7887	1289	313085	GSM1025894	GPL16209	GSE41850		ms	1
7887	1289	313086	GSM1025895	GPL16209	GSE41850		ms	1
7887	1289	313087	GSM1025896	GPL16209	GSE41850		ms	1
7887	1289	313088	GSM1025897	GPL16209	GSE41850		ms	1
7887	1289	313089	GSM1025898	GPL16209	GSE41850		ms	1
7887	1289	313090	GSM1025899	GPL16209	GSE41850		ms	1
7887	1289	313091	GSM1025900	GPL16209	GSE41850		ms	1
7887	1289	313092	GSM1025901	GPL16209	GSE41850		ms	1
7887	1289	313093	GSM1025902	GPL16209	GSE41850		ms	1
7887	1289	313094	GSM1025903	GPL16209	GSE41850		ms	1
7887	1289	313095	GSM1025904	GPL16209	GSE41850		ms	1
7887	1289	313096	GSM1025905	GPL16209	GSE41850		ms	1
7887	1289	313097	GSM1025906	GPL16209	GSE41850		ms	1
7887	1289	313098	GSM1025907	GPL16209	GSE41850		ms	1
7887	1289	313099	GSM1025908	GPL16209	GSE41850		ms	1
7887	1289	313100	GSM1025909	GPL16209	GSE41850		ms	1
7887	1289	313101	GSM1025910	GPL16209	GSE41850		ms	1
7887	1289	313102	GSM1025911	GPL16209	GSE41850		ms	1
7887	1289	313103	GSM1025912	GPL16209	GSE41850		ms	1
7887	1289	313104	GSM1025913	GPL16209	GSE41850		ms	1
7887	1289	313105	GSM1025914	GPL16209	GSE41850		ms	1
7887	1289	313106	GSM1025915	GPL16209	GSE41850		ms	1
7887	1289	313107	GSM1025916	GPL16209	GSE41850		ms	1
7887	1289	313108	GSM1025917	GPL16209	GSE41850		ms	1
7887	1289	313109	GSM1025918	GPL16209	GSE41850		ms	1
7887	1289	313110	GSM1025919	GPL16209	GSE41850		ms	1
7887	1289	313111	GSM1025920	GPL16209	GSE41850		ms	1
7887	1289	313112	GSM1025921	GPL16209	GSE41850		ms	1
7887	1289	313113	GSM1025922	GPL16209	GSE41850		ms	1
7887	1289	313114	GSM1025923	GPL16209	GSE41850		ms	1
7887	1289	313115	GSM1025924	GPL16209	GSE41850		ms	1
7887	1289	313116	GSM1025925	GPL16209	GSE41850		ms	1
7887	1289	313117	GSM1025926	GPL16209	GSE41850		ms	1
7887	1289	313118	GSM1025927	GPL16209	GSE41850		ms	1
7887	1289	313119	GSM1025928	GPL16209	GSE41850		ms	1
7887	1289	313120	GSM1025929	GPL16209	GSE41850		ms	1
7887	1289	313121	GSM1025930	GPL16209	GSE41850		ms	1
7887	1289	313122	GSM1025931	GPL16209	GSE41850		ms	1
7887	1289	313123	GSM1025932	GPL16209	GSE41850		ms	1
7887	1289	313124	GSM1025933	GPL16209	GSE41850		ms	1
7887	1289	313125	GSM1025934	GPL16209	GSE41850		ms	1
7887	1289	313126	GSM1025935	GPL16209	GSE41850		ms	1
7887	1289	313127	GSM1025936	GPL16209	GSE41850		ms	1
7887	1289	313128	GSM1025937	GPL16209	GSE41850		ms	1
7887	1289	313129	GSM1025938	GPL16209	GSE41850		ms	1
7887	1289	313130	GSM1025939	GPL16209	GSE41850		ms	1
7887	1289	313131	GSM1025940	GPL16209	GSE41850		ms	1
7887	1289	313132	GSM1025941	GPL16209	GSE41850		ms	1
7887	1289	313133	GSM1025942	GPL16209	GSE41850		ms	1
7887	1289	313134	GSM1025943	GPL16209	GSE41850		ms	1
7887	1289	313135	GSM1025944	GPL16209	GSE41850		ms	1
7887	1289	313136	GSM1025945	GPL16209	GSE41850		ms	1
7887	1289	313137	GSM1025946	GPL16209	GSE41850		ms	1
7887	1289	313138	GSM1025947	GPL16209	GSE41850		ms	1
7887	1289	313139	GSM1025948	GPL16209	GSE41850		ms	1
7887	1289	313140	GSM1025949	GPL16209	GSE41850		ms	1
7887	1289	313141	GSM1025950	GPL16209	GSE41850		ms	1
7887	1289	313142	GSM1025951	GPL16209	GSE41850		ms	1
7887	1289	313143	GSM1025952	GPL16209	GSE41850		ms	1
7887	1289	313144	GSM1025953	GPL16209	GSE41850		ms	1
7887	1289	313145	GSM1025954	GPL16209	GSE41850		ms	1
7887	1289	313146	GSM1025955	GPL16209	GSE41850		ms	1
7887	1289	313147	GSM1025956	GPL16209	GSE41850		ms	1
7887	1289	313148	GSM1025957	GPL16209	GSE41850		ms	1
7887	1289	313149	GSM1025958	GPL16209	GSE41850		ms	1
7887	1289	313150	GSM1025959	GPL16209	GSE41850		ms	1
7887	1289	313151	GSM1025960	GPL16209	GSE41850		ms	1
7887	1289	313152	GSM1025961	GPL16209	GSE41850		ms	1
7887	1289	313153	GSM1025962	GPL16209	GSE41850		ms	1
7887	1289	313154	GSM1025963	GPL16209	GSE41850		ms	1
7887	1289	313155	GSM1025964	GPL16209	GSE41850		ms	1
7887	1289	313156	GSM1025965	GPL16209	GSE41850		ms	1
7887	1289	313157	GSM1025966	GPL16209	GSE41850		ms	1
7887	1289	313158	GSM1025967	GPL16209	GSE41850		ms	1
7887	1289	313159	GSM1025968	GPL16209	GSE41850		ms	1
7887	1289	313160	GSM1025969	GPL16209	GSE41850		ms	1
7887	1289	313161	GSM1025970	GPL16209	GSE41850		ms	1
7887	1289	313162	GSM1025971	GPL16209	GSE41850		ms	1
7887	1289	313163	GSM1025972	GPL16209	GSE41850		ms	1
7887	1289	313164	GSM1025973	GPL16209	GSE41850		ms	1
7887	1289	313165	GSM1025974	GPL16209	GSE41850		ms	1
7887	1289	313166	GSM1025975	GPL16209	GSE41850		ms	1
7887	1289	313167	GSM1025976	GPL16209	GSE41850		ms	1
