series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	rcc_control	rcc	sample_class
10912	2	427661	GSM146788	GPL96	GSE6344		rcc	1
10912	2	427662	GSM146789	GPL96	GSE6344	rcc_control		0
10912	2	427663	GSM146790	GPL96	GSE6344	rcc_control		0
10912	2	427664	GSM146791	GPL96	GSE6344		rcc	1
10912	2	427665	GSM146792	GPL96	GSE6344	rcc_control		0
10912	2	427666	GSM146793	GPL96	GSE6344		rcc	1
10912	2	427667	GSM146794	GPL96	GSE6344	rcc_control		0
10912	2	427668	GSM146795	GPL96	GSE6344		rcc	1
10912	2	427669	GSM146796	GPL96	GSE6344	rcc_control		0
10912	2	427670	GSM146797	GPL96	GSE6344		rcc	1
10912	50	427671	GSM146798	GPL97	GSE6344	rcc_control		0
10912	50	427672	GSM146799	GPL97	GSE6344		rcc	1
10912	50	427673	GSM146800	GPL97	GSE6344	rcc_control		0
10912	50	427674	GSM146801	GPL97	GSE6344		rcc	1
10912	50	427675	GSM146802	GPL97	GSE6344	rcc_control		0
10912	50	427676	GSM146803	GPL97	GSE6344		rcc	1
10912	50	427677	GSM146804	GPL97	GSE6344	rcc_control		0
10912	50	427678	GSM146805	GPL97	GSE6344		rcc	1
10912	50	427679	GSM146806	GPL97	GSE6344	rcc_control		0
10912	50	427680	GSM146807	GPL97	GSE6344		rcc	1
10912	50	427681	GSM146808	GPL97	GSE6344		rcc	1
10912	50	427682	GSM146809	GPL97	GSE6344	rcc_control		0
10912	50	427683	GSM146810	GPL97	GSE6344	rcc_control		0
10912	50	427684	GSM146811	GPL97	GSE6344		rcc	1
10912	50	427685	GSM146812	GPL97	GSE6344	rcc_control		0
10912	50	427686	GSM146813	GPL97	GSE6344		rcc	1
10912	50	427687	GSM146814	GPL97	GSE6344	rcc_control		0
10912	50	427688	GSM146815	GPL97	GSE6344		rcc	1
10912	50	427689	GSM146816	GPL97	GSE6344	rcc_control		0
10912	50	427690	GSM146817	GPL97	GSE6344		rcc	1
11222	963	440425	GSM177133	GPL3985	GSE7367	rcc_control		0
11222	963	440426	GSM177135	GPL3985	GSE7367	rcc_control		0
11222	963	440427	GSM177291	GPL3985	GSE7367		rcc	1
11222	963	440428	GSM177294	GPL3985	GSE7367		rcc	1
11222	963	440429	GSM177297	GPL3985	GSE7367	rcc_control		0
11222	963	440430	GSM177298	GPL3985	GSE7367	rcc_control		0
11222	963	440431	GSM177299	GPL3985	GSE7367	rcc_control		0
11222	963	440432	GSM177300	GPL3985	GSE7367	rcc_control		0
11222	963	440433	GSM177301	GPL3985	GSE7367	rcc_control		0
11222	963	440434	GSM177302	GPL3985	GSE7367	rcc_control		0
11222	963	440435	GSM177303	GPL3985	GSE7367	rcc_control		0
11222	963	440436	GSM177304	GPL3985	GSE7367	rcc_control		0
11222	963	440437	GSM177305	GPL3985	GSE7367	rcc_control		0
11222	963	440438	GSM177306	GPL3985	GSE7367	rcc_control		0
11222	963	440439	GSM177307	GPL3985	GSE7367	rcc_control		0
11222	963	440440	GSM177308	GPL3985	GSE7367	rcc_control		0
11222	963	440441	GSM177309	GPL3985	GSE7367	rcc_control		0
11222	963	440442	GSM177310	GPL3985	GSE7367	rcc_control		0
11222	963	440443	GSM177311	GPL3985	GSE7367	rcc_control		0
11222	963	440444	GSM177312	GPL3985	GSE7367	rcc_control		0
11222	963	440445	GSM177320	GPL3985	GSE7367	rcc_control		0
11222	963	440446	GSM177330	GPL3985	GSE7367	rcc_control		0
11222	963	440447	GSM177332	GPL3985	GSE7367	rcc_control		0
11222	963	440448	GSM177333	GPL3985	GSE7367	rcc_control		0
11222	963	440449	GSM177334	GPL3985	GSE7367	rcc_control		0
11222	963	440450	GSM177336	GPL3985	GSE7367	rcc_control		0
11222	963	440451	GSM177340	GPL3985	GSE7367		rcc	1
11222	963	440452	GSM177342	GPL3985	GSE7367		rcc	1
11222	963	440453	GSM177343	GPL3985	GSE7367		rcc	1
11222	963	440454	GSM177345	GPL3985	GSE7367		rcc	1
11222	963	440455	GSM177346	GPL3985	GSE7367		rcc	1
11222	963	440456	GSM177347	GPL3985	GSE7367		rcc	1
11222	963	440457	GSM177348	GPL3985	GSE7367		rcc	1
11222	963	440458	GSM177349	GPL3985	GSE7367		rcc	1
11222	963	440459	GSM177350	GPL3985	GSE7367		rcc	1
11222	963	440460	GSM177351	GPL3985	GSE7367		rcc	1
11222	963	440461	GSM177352	GPL3985	GSE7367		rcc	1
11222	963	440462	GSM177353	GPL3985	GSE7367		rcc	1
11222	963	440463	GSM177354	GPL3985	GSE7367		rcc	1
11222	963	440464	GSM177355	GPL3985	GSE7367		rcc	1
11222	963	440465	GSM177356	GPL3985	GSE7367		rcc	1
11222	963	440466	GSM177357	GPL3985	GSE7367		rcc	1
11222	963	440467	GSM177361	GPL3985	GSE7367		rcc	1
11222	963	440468	GSM177362	GPL3985	GSE7367		rcc	1
11222	963	440469	GSM177363	GPL3985	GSE7367		rcc	1
11222	963	440470	GSM177364	GPL3985	GSE7367		rcc	1
11222	963	440471	GSM177365	GPL3985	GSE7367		rcc	1
11222	963	440472	GSM177366	GPL3985	GSE7367		rcc	1
11344	2	444757	GSM11805	GPL96	GSE781	rcc_control		0
11344	2	444758	GSM11814	GPL96	GSE781		rcc	1
11344	2	444759	GSM11823	GPL96	GSE781	rcc_control		0
11344	2	444760	GSM11830	GPL96	GSE781		rcc	1
11344	2	444761	GSM12067	GPL96	GSE781		rcc	1
11344	2	444762	GSM12075	GPL96	GSE781	rcc_control		0
11344	2	444763	GSM12079	GPL96	GSE781		rcc	1
11344	2	444764	GSM12098	GPL96	GSE781	rcc_control		0
11344	2	444765	GSM12100	GPL96	GSE781		rcc	1
11344	2	444766	GSM12105	GPL96	GSE781		rcc	1
11344	2	444767	GSM12268	GPL96	GSE781	rcc_control		0
11344	2	444768	GSM12270	GPL96	GSE781		rcc	1
11344	2	444769	GSM12283	GPL96	GSE781	rcc_control		0
11344	2	444770	GSM12298	GPL96	GSE781		rcc	1
11344	2	444771	GSM12300	GPL96	GSE781	rcc_control		0
11344	2	444772	GSM12399	GPL96	GSE781		rcc	1
11344	2	444773	GSM12444	GPL96	GSE781	rcc_control		0
11344	50	444774	GSM11810	GPL97	GSE781	rcc_control		0
11344	50	444775	GSM11815	GPL97	GSE781		rcc	1
11344	50	444776	GSM11827	GPL97	GSE781	rcc_control		0
11344	50	444777	GSM11832	GPL97	GSE781		rcc	1
11344	50	444778	GSM12069	GPL97	GSE781		rcc	1
11344	50	444779	GSM12078	GPL97	GSE781	rcc_control		0
11344	50	444780	GSM12083	GPL97	GSE781		rcc	1
11344	50	444781	GSM12099	GPL97	GSE781	rcc_control		0
11344	50	444782	GSM12101	GPL97	GSE781		rcc	1
11344	50	444783	GSM12106	GPL97	GSE781		rcc	1
11344	50	444784	GSM12269	GPL97	GSE781	rcc_control		0
11344	50	444785	GSM12274	GPL97	GSE781		rcc	1
11344	50	444786	GSM12287	GPL97	GSE781	rcc_control	rcc	-1
11344	50	444787	GSM12299	GPL97	GSE781		rcc	1
11344	50	444788	GSM12301	GPL97	GSE781	rcc_control	rcc	-1
11344	50	444789	GSM12412	GPL97	GSE781		rcc	1
11344	50	444790	GSM12448	GPL97	GSE781	rcc_control	rcc	-1
