series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	mm	aml_control	or	aml_tissue	mm_control	sample_class
8218	2	324740	GSM1057922	GPL96	GSE43176				aml_tissue		1
8218	2	324741	GSM1057923	GPL96	GSE43176				aml_tissue		1
8218	2	324742	GSM1057924	GPL96	GSE43176				aml_tissue		1
8218	2	324743	GSM1057925	GPL96	GSE43176				aml_tissue		1
8218	2	324744	GSM1057926	GPL96	GSE43176				aml_tissue		1
8218	2	324745	GSM1057927	GPL96	GSE43176				aml_tissue		1
8218	2	324746	GSM1057928	GPL96	GSE43176				aml_tissue		1
8218	2	324747	GSM1057929	GPL96	GSE43176				aml_tissue		1
8218	2	324748	GSM1057930	GPL96	GSE43176				aml_tissue		1
8218	2	324749	GSM1057931	GPL96	GSE43176				aml_tissue		1
8218	2	324750	GSM1057932	GPL96	GSE43176				aml_tissue		1
8218	2	324751	GSM1057933	GPL96	GSE43176				aml_tissue		1
8218	2	324752	GSM1057934	GPL96	GSE43176				aml_tissue		1
8218	2	324753	GSM1057935	GPL96	GSE43176				aml_tissue		1
8218	2	324754	GSM1057936	GPL96	GSE43176				aml_tissue		1
8218	2	324755	GSM1057937	GPL96	GSE43176				aml_tissue		1
8218	2	324756	GSM1057938	GPL96	GSE43176				aml_tissue		1
8218	2	324757	GSM1057939	GPL96	GSE43176		aml_control				0
8218	2	324758	GSM1057940	GPL96	GSE43176		aml_control				0
8218	2	324759	GSM1057941	GPL96	GSE43176		aml_control				0
8218	2	324760	GSM1057942	GPL96	GSE43176		aml_control				0
10734	4	420873	GSM137144	GPL570	GSE5900					mm_control	0
10734	4	420874	GSM137145	GPL570	GSE5900					mm_control	0
10734	4	420875	GSM137146	GPL570	GSE5900					mm_control	0
10734	4	420876	GSM137147	GPL570	GSE5900					mm_control	0
10734	4	420877	GSM137148	GPL570	GSE5900					mm_control	0
10734	4	420878	GSM137149	GPL570	GSE5900					mm_control	0
10734	4	420879	GSM137150	GPL570	GSE5900					mm_control	0
10734	4	420880	GSM137151	GPL570	GSE5900					mm_control	0
10734	4	420881	GSM137152	GPL570	GSE5900					mm_control	0
10734	4	420882	GSM137153	GPL570	GSE5900					mm_control	0
10734	4	420883	GSM137154	GPL570	GSE5900					mm_control	0
10734	4	420884	GSM137155	GPL570	GSE5900					mm_control	0
10734	4	420885	GSM137156	GPL570	GSE5900					mm_control	0
10734	4	420886	GSM137157	GPL570	GSE5900					mm_control	0
10734	4	420887	GSM137158	GPL570	GSE5900					mm_control	0
10734	4	420888	GSM137159	GPL570	GSE5900					mm_control	0
10734	4	420889	GSM137160	GPL570	GSE5900					mm_control	0
10734	4	420890	GSM137161	GPL570	GSE5900					mm_control	0
10734	4	420891	GSM137162	GPL570	GSE5900					mm_control	0
10734	4	420892	GSM137163	GPL570	GSE5900					mm_control	0
10734	4	420893	GSM137164	GPL570	GSE5900					mm_control	0
10734	4	420894	GSM137165	GPL570	GSE5900					mm_control	0
10734	4	420939	GSM137210	GPL570	GSE5900	mm					1
10734	4	420940	GSM137211	GPL570	GSE5900	mm					1
10734	4	420941	GSM137212	GPL570	GSE5900	mm					1
10734	4	420942	GSM137213	GPL570	GSE5900	mm					1
10734	4	420943	GSM137214	GPL570	GSE5900	mm					1
10734	4	420944	GSM137215	GPL570	GSE5900	mm					1
10734	4	420945	GSM137216	GPL570	GSE5900	mm					1
10734	4	420946	GSM137217	GPL570	GSE5900	mm					1
10734	4	420947	GSM137218	GPL570	GSE5900	mm					1
10734	4	420948	GSM137219	GPL570	GSE5900	mm					1
10734	4	420949	GSM137220	GPL570	GSE5900	mm					1
10734	4	420950	GSM137221	GPL570	GSE5900	mm					1
10950	2	428884	GSM148911	GPL96	GSE6477	mm					1
10950	2	428886	GSM148914	GPL96	GSE6477	mm					1
10950	2	428887	GSM148915	GPL96	GSE6477	mm					1
10950	2	428888	GSM148916	GPL96	GSE6477	mm					1
10950	2	428889	GSM148917	GPL96	GSE6477	mm					1
10950	2	428890	GSM148918	GPL96	GSE6477	mm					1
10950	2	428891	GSM148919	GPL96	GSE6477	mm					1
10950	2	428892	GSM148920	GPL96	GSE6477	mm					1
10950	2	428893	GSM148921	GPL96	GSE6477	mm					1
10950	2	428894	GSM148922	GPL96	GSE6477	mm					1
10950	2	428895	GSM148923	GPL96	GSE6477	mm					1
10950	2	428896	GSM148924	GPL96	GSE6477	mm					1
10950	2	428897	GSM148925	GPL96	GSE6477	mm					1
10950	2	428898	GSM148926	GPL96	GSE6477	mm					1
10950	2	428899	GSM148927	GPL96	GSE6477	mm					1
10950	2	428900	GSM148928	GPL96	GSE6477	mm					1
10950	2	428901	GSM148929	GPL96	GSE6477	mm					1
10950	2	428902	GSM148930	GPL96	GSE6477	mm					1
10950	2	428903	GSM148931	GPL96	GSE6477	mm					1
10950	2	428904	GSM148932	GPL96	GSE6477	mm					1
10950	2	428905	GSM148933	GPL96	GSE6477	mm					1
10950	2	428906	GSM148934	GPL96	GSE6477	mm					1
10950	2	428907	GSM148935	GPL96	GSE6477	mm					1
10950	2	428908	GSM148936	GPL96	GSE6477	mm					1
10950	2	428910	GSM148938	GPL96	GSE6477	mm					1
10950	2	428911	GSM148939	GPL96	GSE6477	mm					1
10950	2	428912	GSM148940	GPL96	GSE6477	mm					1
10950	2	428913	GSM148941	GPL96	GSE6477	mm					1
10950	2	428914	GSM148942	GPL96	GSE6477	mm					1
10950	2	428915	GSM148943	GPL96	GSE6477	mm					1
10950	2	428916	GSM148944	GPL96	GSE6477	mm					1
10950	2	428917	GSM148945	GPL96	GSE6477	mm					1
10950	2	428918	GSM148946	GPL96	GSE6477	mm					1
10950	2	428919	GSM148947	GPL96	GSE6477	mm					1
10950	2	428921	GSM148949	GPL96	GSE6477	mm					1
10950	2	428922	GSM148950	GPL96	GSE6477	mm					1
10950	2	428923	GSM148951	GPL96	GSE6477	mm					1
10950	2	428924	GSM148952	GPL96	GSE6477	mm					1
10950	2	428927	GSM148955	GPL96	GSE6477	mm					1
10950	2	428928	GSM148956	GPL96	GSE6477	mm					1
10950	2	428929	GSM148957	GPL96	GSE6477	mm					1
10950	2	428930	GSM148958	GPL96	GSE6477	mm					1
10950	2	428931	GSM148959	GPL96	GSE6477	mm					1
10950	2	428932	GSM148960	GPL96	GSE6477	mm					1
10950	2	428933	GSM148961	GPL96	GSE6477	mm					1
10950	2	428934	GSM148962	GPL96	GSE6477	mm					1
10950	2	428936	GSM148964	GPL96	GSE6477	mm					1
10950	2	428937	GSM148965	GPL96	GSE6477	mm					1
10950	2	428939	GSM148967	GPL96	GSE6477	mm					1
10950	2	428940	GSM148968	GPL96	GSE6477	mm					1
10950	2	428941	GSM148969	GPL96	GSE6477	mm					1
10950	2	428943	GSM148971	GPL96	GSE6477	mm					1
10950	2	428945	GSM148973	GPL96	GSE6477	mm					1
10950	2	428946	GSM148974	GPL96	GSE6477	mm					1
10950	2	428947	GSM148975	GPL96	GSE6477	mm					1
10950	2	428948	GSM148976	GPL96	GSE6477	mm					1
10950	2	428950	GSM148978	GPL96	GSE6477	mm					1
10950	2	428951	GSM148979	GPL96	GSE6477	mm					1
10950	2	428952	GSM148980	GPL96	GSE6477	mm					1
10950	2	428953	GSM148981	GPL96	GSE6477	mm					1
10950	2	428955	GSM148983	GPL96	GSE6477	mm					1
10950	2	428956	GSM148984	GPL96	GSE6477	mm					1
10950	2	428958	GSM148986	GPL96	GSE6477	mm					1
10950	2	428959	GSM148987	GPL96	GSE6477	mm					1
10950	2	428960	GSM148988	GPL96	GSE6477	mm					1
10950	2	428961	GSM148989	GPL96	GSE6477	mm					1
10950	2	428962	GSM148990	GPL96	GSE6477	mm					1
10950	2	428963	GSM148991	GPL96	GSE6477	mm					1
10950	2	428964	GSM148992	GPL96	GSE6477	mm					1
10950	2	428965	GSM148993	GPL96	GSE6477	mm					1
10950	2	428966	GSM148994	GPL96	GSE6477	mm					1
10950	2	428967	GSM148995	GPL96	GSE6477	mm					1
10950	2	428968	GSM148996	GPL96	GSE6477					mm_control	0
10950	2	428969	GSM148997	GPL96	GSE6477	mm					1
10950	2	428970	GSM148998	GPL96	GSE6477	mm					1
10950	2	428971	GSM148999	GPL96	GSE6477	mm					1
10950	2	428972	GSM149000	GPL96	GSE6477	mm					1
10950	2	428973	GSM149001	GPL96	GSE6477	mm					1
10950	2	428974	GSM149002	GPL96	GSE6477	mm					1
10950	2	428976	GSM149004	GPL96	GSE6477	mm					1
10950	2	428977	GSM149005	GPL96	GSE6477	mm					1
10950	2	428978	GSM149006	GPL96	GSE6477	mm					1
10950	2	428979	GSM149007	GPL96	GSE6477	mm					1
10950	2	428980	GSM149008	GPL96	GSE6477	mm					1
10950	2	428981	GSM149009	GPL96	GSE6477	mm					1
10950	2	428982	GSM149010	GPL96	GSE6477	mm					1
10950	2	428984	GSM149012	GPL96	GSE6477	mm					1
10950	2	428986	GSM149014	GPL96	GSE6477	mm					1
10950	2	428988	GSM149016	GPL96	GSE6477	mm					1
10950	2	428989	GSM149017	GPL96	GSE6477	mm					1
10950	2	428990	GSM149018	GPL96	GSE6477	mm					1
10950	2	428991	GSM149019	GPL96	GSE6477	mm					1
10950	2	428992	GSM149020	GPL96	GSE6477	mm					1
10950	2	428993	GSM149021	GPL96	GSE6477	mm					1
10950	2	428995	GSM149023	GPL96	GSE6477	mm					1
10950	2	428996	GSM149024	GPL96	GSE6477	mm					1
10950	2	428997	GSM149025	GPL96	GSE6477	mm					1
10950	2	428998	GSM149026	GPL96	GSE6477	mm					1
10950	2	428999	GSM149027	GPL96	GSE6477	mm					1
10950	2	429000	GSM149028	GPL96	GSE6477	mm					1
10950	2	429001	GSM149029	GPL96	GSE6477					mm_control	0
10950	2	429002	GSM149030	GPL96	GSE6477	mm					1
10950	2	429003	GSM149031	GPL96	GSE6477	mm					1
10950	2	429004	GSM149032	GPL96	GSE6477	mm					1
10950	2	429005	GSM149033	GPL96	GSE6477	mm					1
10950	2	429006	GSM149034	GPL96	GSE6477	mm					1
10950	2	429007	GSM149035	GPL96	GSE6477	mm					1
10950	2	429008	GSM149036	GPL96	GSE6477	mm					1
10950	2	429009	GSM149037	GPL96	GSE6477	mm					1
10950	2	429010	GSM149038	GPL96	GSE6477	mm					1
10950	2	429011	GSM149039	GPL96	GSE6477	mm					1
10950	2	429012	GSM149040	GPL96	GSE6477	mm					1
10950	2	429014	GSM149042	GPL96	GSE6477	mm					1
10950	2	429015	GSM149043	GPL96	GSE6477	mm					1
10950	2	429016	GSM149044	GPL96	GSE6477	mm					1
10950	2	429017	GSM149045	GPL96	GSE6477					mm_control	0
10950	2	429019	GSM149047	GPL96	GSE6477	mm					1
10950	2	429020	GSM149048	GPL96	GSE6477	mm					1
10950	2	429021	GSM149049	GPL96	GSE6477	mm					1
10950	2	429022	GSM149050	GPL96	GSE6477	mm					1
10950	2	429023	GSM149051	GPL96	GSE6477	mm					1
10950	2	429024	GSM149052	GPL96	GSE6477	mm					1
10950	2	429026	GSM149054	GPL96	GSE6477	mm					1
10950	2	429027	GSM149055	GPL96	GSE6477	mm					1
10950	2	429028	GSM149056	GPL96	GSE6477	mm					1
10950	2	429030	GSM149058	GPL96	GSE6477	mm					1
10950	2	429031	GSM149059	GPL96	GSE6477	mm					1
10950	2	429032	GSM149060	GPL96	GSE6477	mm					1
10950	2	429033	GSM149061	GPL96	GSE6477	mm					1
10950	2	429034	GSM149062	GPL96	GSE6477					mm_control	0
10950	2	429035	GSM149063	GPL96	GSE6477					mm_control	0
10950	2	429036	GSM149064	GPL96	GSE6477					mm_control	0
10950	2	429037	GSM149065	GPL96	GSE6477					mm_control	0
10950	2	429038	GSM149066	GPL96	GSE6477					mm_control	0
10950	2	429039	GSM149067	GPL96	GSE6477					mm_control	0
10950	2	429040	GSM149068	GPL96	GSE6477					mm_control	0
10950	2	429041	GSM149069	GPL96	GSE6477					mm_control	0
10950	2	429042	GSM149070	GPL96	GSE6477					mm_control	0
10950	2	429043	GSM149071	GPL96	GSE6477					mm_control	0
10950	2	429044	GSM149072	GPL96	GSE6477					mm_control	0
10950	2	429045	GSM149073	GPL96	GSE6477					mm_control	0
11013	2	432494	GSM154217	GPL96	GSE6691	mm					1
11013	2	432495	GSM154219	GPL96	GSE6691	mm					1
11013	2	432496	GSM154220	GPL96	GSE6691	mm					1
11013	2	432497	GSM154221	GPL96	GSE6691	mm					1
11013	2	432498	GSM154223	GPL96	GSE6691	mm					1
11013	2	432499	GSM154224	GPL96	GSE6691	mm					1
11013	2	432500	GSM154225	GPL96	GSE6691	mm					1
11013	2	432501	GSM154227	GPL96	GSE6691	mm					1
11013	2	432502	GSM154228	GPL96	GSE6691	mm					1
11013	2	432503	GSM154229	GPL96	GSE6691	mm					1
11013	2	432504	GSM154231	GPL96	GSE6691	mm					1
11013	2	432505	GSM154232	GPL96	GSE6691	mm					1
11013	2	432534	GSM154434	GPL96	GSE6691					mm_control	0
11013	2	432535	GSM154436	GPL96	GSE6691					mm_control	0
11013	2	432536	GSM154437	GPL96	GSE6691					mm_control	0
11013	2	432537	GSM154438	GPL96	GSE6691					mm_control	0
11013	2	432538	GSM154439	GPL96	GSE6691					mm_control	0
11154	4	437989	GSM170982	GPL570	GSE7116	mm					1
11154	4	437990	GSM170984	GPL570	GSE7116	mm					1
11154	4	437991	GSM170985	GPL570	GSE7116	mm					1
11154	4	437992	GSM170987	GPL570	GSE7116	mm					1
11154	4	437993	GSM170988	GPL570	GSE7116	mm					1
11154	4	437994	GSM170989	GPL570	GSE7116	mm					1
11154	4	437995	GSM170990	GPL570	GSE7116	mm					1
11154	4	437996	GSM170991	GPL570	GSE7116	mm					1
11154	4	437997	GSM170993	GPL570	GSE7116	mm					1
11154	4	437998	GSM170994	GPL570	GSE7116	mm					1
11154	4	437999	GSM170995	GPL570	GSE7116	mm					1
11154	4	438000	GSM170996	GPL570	GSE7116	mm					1
11154	4	438001	GSM170997	GPL570	GSE7116	mm					1
11154	4	438002	GSM170998	GPL570	GSE7116	mm					1
11154	4	438003	GSM170999	GPL570	GSE7116	mm					1
11154	4	438004	GSM171000	GPL570	GSE7116	mm					1
11154	4	438005	GSM171001	GPL570	GSE7116	mm					1
11154	4	438006	GSM171002	GPL570	GSE7116	mm					1
11154	4	438007	GSM171003	GPL570	GSE7116	mm					1
11154	4	438008	GSM171004	GPL570	GSE7116	mm					1
11154	4	438009	GSM171005	GPL570	GSE7116	mm					1
11154	4	438010	GSM171006	GPL570	GSE7116					mm_control	0
11154	4	438011	GSM171007	GPL570	GSE7116					mm_control	0
11154	4	438012	GSM171008	GPL570	GSE7116					mm_control	0
11154	4	438013	GSM171009	GPL570	GSE7116					mm_control	0
11154	4	438014	GSM171010	GPL570	GSE7116					mm_control	0
11844	22	463172	GSM15616	GPL80	GSE983				aml_tissue		1
11844	22	463173	GSM15617	GPL80	GSE983				aml_tissue		1
11844	22	463174	GSM15618	GPL80	GSE983				aml_tissue		1
11844	22	463175	GSM15619	GPL80	GSE983		aml_control				0
11844	22	463176	GSM15620	GPL80	GSE983		aml_control				0
11844	22	463177	GSM15621	GPL80	GSE983		aml_control				0
11844	22	463178	GSM15622	GPL80	GSE983		aml_control				0
11844	22	463179	GSM15623	GPL80	GSE983		aml_control				0
11844	22	463180	GSM15624	GPL80	GSE983		aml_control				0
