series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	pd_control	pd	sample_class
12100	53	472230	GSM1294137	GPL6480	GSE43490		pd	1
12100	53	472231	GSM1294138	GPL6480	GSE43490	pd_control		0
12100	53	472232	GSM1294139	GPL6480	GSE43490	pd_control		0
12100	53	472233	GSM1294140	GPL6480	GSE43490	pd_control		0
12100	53	472234	GSM1294141	GPL6480	GSE43490	pd_control		0
12100	53	472235	GSM1294142	GPL6480	GSE43490	pd_control		0
12100	53	472236	GSM1294143	GPL6480	GSE43490	pd_control		0
12100	53	472237	GSM1294144	GPL6480	GSE43490	pd_control		0
12418	1367	488567	GSM1311807	GPL17047	GSE54282		pd	1
12418	1367	488570	GSM1311808	GPL17047	GSE54282		pd	1
12418	1367	488571	GSM1311809	GPL17047	GSE54282		pd	1
12418	1367	488574	GSM1311810	GPL17047	GSE54282		pd	1
12418	1367	488576	GSM1311811	GPL17047	GSE54282		pd	1
12418	1367	488577	GSM1311812	GPL17047	GSE54282		pd	1
12418	1367	488580	GSM1311813	GPL17047	GSE54282		pd	1
12418	1367	488582	GSM1311814	GPL17047	GSE54282		pd	1
12418	1367	488584	GSM1311815	GPL17047	GSE54282	pd_control		0
12418	1367	488587	GSM1311816	GPL17047	GSE54282	pd_control		0
12418	1367	488588	GSM1311817	GPL17047	GSE54282	pd_control		0
12418	1367	488590	GSM1311818	GPL17047	GSE54282	pd_control		0
12418	1367	488592	GSM1311819	GPL17047	GSE54282	pd_control		0
12418	1367	488595	GSM1311820	GPL17047	GSE54282	pd_control		0
12418	1367	488598	GSM1311821	GPL17047	GSE54282	pd_control		0
12418	1367	488600	GSM1311822	GPL17047	GSE54282	pd_control		0
12418	1367	488623	GSM1311828	GPL17047	GSE54282	pd_control		0
12418	1367	488627	GSM1311829	GPL17047	GSE54282	pd_control		0
12418	1367	488632	GSM1311830	GPL17047	GSE54282	pd_control		0
12418	1367	488637	GSM1311831	GPL17047	GSE54282	pd_control		0
12418	1367	488644	GSM1311832	GPL17047	GSE54282	pd_control		0
12418	1367	488650	GSM1311833	GPL17047	GSE54282	pd_control		0
12418	1367	488656	GSM1311834	GPL17047	GSE54282		pd	1
12418	1367	488661	GSM1311835	GPL17047	GSE54282		pd	1
12418	1367	488668	GSM1311836	GPL17047	GSE54282		pd	1
12418	1367	488674	GSM1311837	GPL17047	GSE54282		pd	1
12418	1367	488679	GSM1311838	GPL17047	GSE54282		pd	1
12418	1367	488683	GSM1311839	GPL17047	GSE54282		pd	1
12634	389	496667	GSM1383302	GPL6947	GSE57475		pd	1
12634	389	496669	GSM1383303	GPL6947	GSE57475		pd	1
12634	389	496675	GSM1383304	GPL6947	GSE57475		pd	1
12634	389	496683	GSM1383305	GPL6947	GSE57475		pd	1
12634	389	496688	GSM1383306	GPL6947	GSE57475		pd	1
12634	389	496696	GSM1383307	GPL6947	GSE57475		pd	1
12634	389	496704	GSM1383308	GPL6947	GSE57475		pd	1
12634	389	496709	GSM1383309	GPL6947	GSE57475		pd	1
12634	389	496717	GSM1383310	GPL6947	GSE57475		pd	1
12634	389	496722	GSM1383311	GPL6947	GSE57475		pd	1
12634	389	496727	GSM1383312	GPL6947	GSE57475		pd	1
12634	389	496733	GSM1383313	GPL6947	GSE57475		pd	1
12634	389	496742	GSM1383314	GPL6947	GSE57475		pd	1
12634	389	496748	GSM1383315	GPL6947	GSE57475		pd	1
12634	389	496753	GSM1383316	GPL6947	GSE57475		pd	1
12634	389	496759	GSM1383317	GPL6947	GSE57475		pd	1
12634	389	496765	GSM1383318	GPL6947	GSE57475		pd	1
12634	389	496770	GSM1383319	GPL6947	GSE57475		pd	1
12634	389	496776	GSM1383320	GPL6947	GSE57475		pd	1
12634	389	496782	GSM1383321	GPL6947	GSE57475		pd	1
12634	389	496787	GSM1383322	GPL6947	GSE57475		pd	1
12634	389	496792	GSM1383323	GPL6947	GSE57475		pd	1
12634	389	496797	GSM1383324	GPL6947	GSE57475		pd	1
12634	389	496802	GSM1383325	GPL6947	GSE57475		pd	1
12634	389	496806	GSM1383326	GPL6947	GSE57475		pd	1
12634	389	496810	GSM1383327	GPL6947	GSE57475		pd	1
12634	389	496814	GSM1383328	GPL6947	GSE57475		pd	1
12634	389	496816	GSM1383329	GPL6947	GSE57475		pd	1
12634	389	496821	GSM1383330	GPL6947	GSE57475		pd	1
12634	389	496826	GSM1383331	GPL6947	GSE57475		pd	1
12634	389	496833	GSM1383332	GPL6947	GSE57475		pd	1
12634	389	496838	GSM1383333	GPL6947	GSE57475		pd	1
12634	389	496842	GSM1383334	GPL6947	GSE57475		pd	1
12634	389	496847	GSM1383335	GPL6947	GSE57475		pd	1
12634	389	496852	GSM1383336	GPL6947	GSE57475		pd	1
12634	389	496856	GSM1383337	GPL6947	GSE57475		pd	1
12634	389	496860	GSM1383338	GPL6947	GSE57475		pd	1
12634	389	496863	GSM1383339	GPL6947	GSE57475		pd	1
12634	389	496868	GSM1383340	GPL6947	GSE57475		pd	1
12634	389	496872	GSM1383341	GPL6947	GSE57475		pd	1
12634	389	496879	GSM1383342	GPL6947	GSE57475		pd	1
12634	389	496885	GSM1383343	GPL6947	GSE57475		pd	1
12634	389	496890	GSM1383344	GPL6947	GSE57475		pd	1
12634	389	496894	GSM1383345	GPL6947	GSE57475		pd	1
12634	389	496901	GSM1383346	GPL6947	GSE57475		pd	1
12634	389	496906	GSM1383347	GPL6947	GSE57475		pd	1
12634	389	496909	GSM1383348	GPL6947	GSE57475		pd	1
12634	389	496912	GSM1383349	GPL6947	GSE57475		pd	1
12634	389	496916	GSM1383350	GPL6947	GSE57475		pd	1
12634	389	496921	GSM1383351	GPL6947	GSE57475		pd	1
12634	389	496926	GSM1383352	GPL6947	GSE57475		pd	1
12634	389	496929	GSM1383353	GPL6947	GSE57475		pd	1
12634	389	496932	GSM1383354	GPL6947	GSE57475		pd	1
12634	389	496936	GSM1383355	GPL6947	GSE57475		pd	1
12634	389	496940	GSM1383356	GPL6947	GSE57475		pd	1
12634	389	496946	GSM1383357	GPL6947	GSE57475		pd	1
12634	389	496947	GSM1383358	GPL6947	GSE57475		pd	1
12634	389	496951	GSM1383359	GPL6947	GSE57475		pd	1
12634	389	496957	GSM1383360	GPL6947	GSE57475		pd	1
12634	389	496962	GSM1383361	GPL6947	GSE57475		pd	1
12634	389	496967	GSM1383362	GPL6947	GSE57475		pd	1
12634	389	496973	GSM1383363	GPL6947	GSE57475		pd	1
12634	389	496975	GSM1383364	GPL6947	GSE57475		pd	1
12634	389	496980	GSM1383365	GPL6947	GSE57475		pd	1
12634	389	496985	GSM1383366	GPL6947	GSE57475		pd	1
12634	389	496993	GSM1383367	GPL6947	GSE57475		pd	1
12634	389	497001	GSM1383368	GPL6947	GSE57475		pd	1
12634	389	497008	GSM1383369	GPL6947	GSE57475		pd	1
12634	389	497014	GSM1383370	GPL6947	GSE57475		pd	1
12634	389	497021	GSM1383371	GPL6947	GSE57475		pd	1
12634	389	497025	GSM1383372	GPL6947	GSE57475		pd	1
12634	389	497030	GSM1383373	GPL6947	GSE57475		pd	1
12634	389	497033	GSM1383374	GPL6947	GSE57475		pd	1
12634	389	497039	GSM1383375	GPL6947	GSE57475		pd	1
12634	389	497044	GSM1383376	GPL6947	GSE57475		pd	1
12634	389	497049	GSM1383377	GPL6947	GSE57475		pd	1
12634	389	497053	GSM1383378	GPL6947	GSE57475		pd	1
12634	389	497058	GSM1383379	GPL6947	GSE57475		pd	1
12634	389	497062	GSM1383380	GPL6947	GSE57475		pd	1
12634	389	497066	GSM1383381	GPL6947	GSE57475		pd	1
12634	389	497071	GSM1383382	GPL6947	GSE57475		pd	1
12634	389	497074	GSM1383383	GPL6947	GSE57475		pd	1
12634	389	497079	GSM1383384	GPL6947	GSE57475		pd	1
12634	389	497084	GSM1383385	GPL6947	GSE57475		pd	1
12634	389	497088	GSM1383386	GPL6947	GSE57475		pd	1
12634	389	497092	GSM1383387	GPL6947	GSE57475		pd	1
12634	389	497096	GSM1383388	GPL6947	GSE57475		pd	1
12634	389	497101	GSM1383389	GPL6947	GSE57475		pd	1
12634	389	497104	GSM1383390	GPL6947	GSE57475		pd	1
12634	389	497111	GSM1383391	GPL6947	GSE57475		pd	1
12634	389	497117	GSM1383392	GPL6947	GSE57475		pd	1
12634	389	497121	GSM1383393	GPL6947	GSE57475		pd	1
12634	389	497127	GSM1383394	GPL6947	GSE57475		pd	1
12634	389	497130	GSM1383395	GPL6947	GSE57475	pd_control		0
12634	389	497134	GSM1383396	GPL6947	GSE57475	pd_control		0
12634	389	497138	GSM1383397	GPL6947	GSE57475	pd_control		0
12634	389	497141	GSM1383398	GPL6947	GSE57475	pd_control		0
12634	389	497146	GSM1383399	GPL6947	GSE57475	pd_control		0
12634	389	497151	GSM1383400	GPL6947	GSE57475	pd_control		0
12634	389	497154	GSM1383401	GPL6947	GSE57475	pd_control		0
12634	389	497157	GSM1383402	GPL6947	GSE57475	pd_control		0
12634	389	497161	GSM1383403	GPL6947	GSE57475	pd_control		0
12634	389	497162	GSM1383404	GPL6947	GSE57475	pd_control		0
12634	389	497166	GSM1383405	GPL6947	GSE57475	pd_control		0
12634	389	497167	GSM1383406	GPL6947	GSE57475	pd_control		0
12634	389	497170	GSM1383407	GPL6947	GSE57475	pd_control		0
12634	389	497174	GSM1383408	GPL6947	GSE57475	pd_control		0
12634	389	497179	GSM1383409	GPL6947	GSE57475	pd_control		0
12634	389	497187	GSM1383410	GPL6947	GSE57475	pd_control		0
12634	389	497192	GSM1383411	GPL6947	GSE57475	pd_control		0
12634	389	497200	GSM1383412	GPL6947	GSE57475	pd_control		0
12634	389	497206	GSM1383413	GPL6947	GSE57475	pd_control		0
12634	389	497208	GSM1383414	GPL6947	GSE57475	pd_control		0
12634	389	497212	GSM1383415	GPL6947	GSE57475	pd_control		0
12634	389	497216	GSM1383416	GPL6947	GSE57475	pd_control		0
12634	389	497220	GSM1383417	GPL6947	GSE57475	pd_control		0
12634	389	497222	GSM1383418	GPL6947	GSE57475	pd_control		0
12634	389	497227	GSM1383419	GPL6947	GSE57475	pd_control		0
12634	389	497231	GSM1383420	GPL6947	GSE57475	pd_control		0
12634	389	497236	GSM1383421	GPL6947	GSE57475	pd_control		0
12634	389	497240	GSM1383422	GPL6947	GSE57475	pd_control		0
12634	389	497244	GSM1383423	GPL6947	GSE57475	pd_control		0
12634	389	497248	GSM1383424	GPL6947	GSE57475	pd_control		0
12634	389	497251	GSM1383425	GPL6947	GSE57475	pd_control		0
12634	389	497257	GSM1383426	GPL6947	GSE57475	pd_control		0
12634	389	497262	GSM1383427	GPL6947	GSE57475	pd_control		0
12634	389	497266	GSM1383428	GPL6947	GSE57475	pd_control		0
12634	389	497271	GSM1383429	GPL6947	GSE57475	pd_control		0
12634	389	497279	GSM1383430	GPL6947	GSE57475	pd_control		0
12634	389	497281	GSM1383431	GPL6947	GSE57475	pd_control		0
12634	389	497289	GSM1383432	GPL6947	GSE57475	pd_control		0
12634	389	497294	GSM1383433	GPL6947	GSE57475	pd_control		0
12634	389	497298	GSM1383434	GPL6947	GSE57475	pd_control		0
12634	389	497302	GSM1383435	GPL6947	GSE57475	pd_control		0
12634	389	497307	GSM1383436	GPL6947	GSE57475	pd_control		0
12634	389	497311	GSM1383437	GPL6947	GSE57475	pd_control		0
12634	389	497315	GSM1383438	GPL6947	GSE57475	pd_control		0
12634	389	497319	GSM1383439	GPL6947	GSE57475	pd_control		0
12634	389	497324	GSM1383440	GPL6947	GSE57475	pd_control		0
12634	389	497327	GSM1383441	GPL6947	GSE57475	pd_control		0
12634	389	497331	GSM1383442	GPL6947	GSE57475	pd_control		0
12634	389	497335	GSM1383443	GPL6947	GSE57475	pd_control		0
