series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	cad_control	cad	sample_class
11305	9	443527	GSM184808	GPL571	GSE7638		cad	1
11305	9	443528	GSM184809	GPL571	GSE7638	cad_control		0
11305	9	443529	GSM184810	GPL571	GSE7638		cad	1
11305	9	443530	GSM184811	GPL571	GSE7638	cad_control		0
11305	9	443531	GSM184812	GPL571	GSE7638	cad_control		0
11305	9	443532	GSM184813	GPL571	GSE7638		cad	1
11305	9	443533	GSM184814	GPL571	GSE7638	cad_control		0
11305	9	443534	GSM184815	GPL571	GSE7638	cad_control		0
11305	9	443535	GSM184816	GPL571	GSE7638	cad_control		0
11305	9	443536	GSM184817	GPL571	GSE7638		cad	1
11305	9	443537	GSM184818	GPL571	GSE7638		cad	1
11305	9	443538	GSM184819	GPL571	GSE7638		cad	1
11305	9	443539	GSM184820	GPL571	GSE7638	cad_control		0
11305	9	443540	GSM184821	GPL571	GSE7638	cad_control		0
11305	9	443541	GSM184822	GPL571	GSE7638	cad_control		0
11305	9	443542	GSM184823	GPL571	GSE7638	cad_control		0
11305	9	443543	GSM184824	GPL571	GSE7638	cad_control		0
11305	9	443544	GSM184825	GPL571	GSE7638	cad_control		0
11812	2	461820	GSM14844	GPL96	GSE974		cad	1
11812	2	461821	GSM14936	GPL96	GSE974		cad	1
11812	2	461822	GSM14937	GPL96	GSE974		cad	1
11812	2	461823	GSM14938	GPL96	GSE974		cad	1
11812	2	461824	GSM14939	GPL96	GSE974		cad	1
11812	2	461825	GSM14940	GPL96	GSE974		cad	1
11812	2	461826	GSM14941	GPL96	GSE974		cad	1
11812	2	461827	GSM14942	GPL96	GSE974		cad	1
11812	2	461828	GSM14943	GPL96	GSE974		cad	1
11812	2	461829	GSM14944	GPL96	GSE974		cad	1
11812	2	461830	GSM14945	GPL96	GSE974		cad	1
11812	2	461831	GSM14946	GPL96	GSE974		cad	1
11812	2	461832	GSM14947	GPL96	GSE974		cad	1
11812	2	461833	GSM14948	GPL96	GSE974		cad	1
11812	2	461834	GSM14949	GPL96	GSE974		cad	1
11812	2	461835	GSM14950	GPL96	GSE974		cad	1
11812	2	461836	GSM14951	GPL96	GSE974		cad	1
11812	2	461837	GSM14952	GPL96	GSE974		cad	1
11812	2	461838	GSM14953	GPL96	GSE974		cad	1
11812	2	461839	GSM14954	GPL96	GSE974		cad	1
11812	2	461840	GSM14955	GPL96	GSE974		cad	1
11812	2	461841	GSM14956	GPL96	GSE974		cad	1
11812	2	461842	GSM14957	GPL96	GSE974	cad_control		0
11812	2	461843	GSM14958	GPL96	GSE974	cad_control		0
11812	2	461844	GSM14959	GPL96	GSE974	cad_control		0
11812	2	461845	GSM14960	GPL96	GSE974	cad_control		0
11812	2	461846	GSM14961	GPL96	GSE974	cad_control		0
11812	2	461847	GSM14962	GPL96	GSE974	cad_control		0
11812	2	461848	GSM14963	GPL96	GSE974	cad_control		0
11812	2	461849	GSM14965	GPL96	GSE974	cad_control		0
11812	2	461850	GSM14966	GPL96	GSE974	cad_control		0
11812	2	461851	GSM14967	GPL96	GSE974	cad_control		0
11812	2	461852	GSM14968	GPL96	GSE974	cad_control		0
11812	2	461853	GSM14969	GPL96	GSE974	cad_control		0
11812	2	461854	GSM14970	GPL96	GSE974	cad_control		0
11812	2	461855	GSM14971	GPL96	GSE974	cad_control		0
11812	2	461856	GSM14972	GPL96	GSE974	cad_control		0
11812	2	461857	GSM14973	GPL96	GSE974	cad_control		0
