series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	uc_control	uc	sample_class
12194	674	479435	GSM1182750	GPL10558	GSE48634		uc	1
12194	674	479436	GSM1182751	GPL10558	GSE48634		uc	1
12194	674	479439	GSM1182752	GPL10558	GSE48634		uc	1
12194	674	479441	GSM1182753	GPL10558	GSE48634		uc	1
12194	674	479443	GSM1182754	GPL10558	GSE48634	uc_control		0
12194	674	479445	GSM1182755	GPL10558	GSE48634	uc_control		0
12194	674	479447	GSM1182756	GPL10558	GSE48634	uc_control		0
12194	674	479449	GSM1182757	GPL10558	GSE48634		uc	1
12194	674	479456	GSM1182760	GPL10558	GSE48634		uc	1
12194	674	479457	GSM1182761	GPL10558	GSE48634		uc	1
12194	674	479458	GSM1182762	GPL10558	GSE48634		uc	1
12194	674	479460	GSM1182763	GPL10558	GSE48634	uc_control		0
12194	674	479463	GSM1182764	GPL10558	GSE48634	uc_control		0
12194	674	479466	GSM1182765	GPL10558	GSE48634	uc_control		0
12194	674	479469	GSM1182766	GPL10558	GSE48634	uc_control		0
12370	912	486640	GSM1289168	GPL14951	GSE53306		uc	1
12370	912	486641	GSM1289169	GPL14951	GSE53306		uc	1
12370	912	486644	GSM1289170	GPL14951	GSE53306		uc	1
12370	912	486646	GSM1289171	GPL14951	GSE53306		uc	1
12370	912	486648	GSM1289172	GPL14951	GSE53306		uc	1
12370	912	486650	GSM1289173	GPL14951	GSE53306		uc	1
12370	912	486652	GSM1289174	GPL14951	GSE53306		uc	1
12370	912	486654	GSM1289175	GPL14951	GSE53306		uc	1
12370	912	486656	GSM1289176	GPL14951	GSE53306		uc	1
12370	912	486658	GSM1289177	GPL14951	GSE53306		uc	1
12370	912	486660	GSM1289178	GPL14951	GSE53306		uc	1
12370	912	486662	GSM1289179	GPL14951	GSE53306		uc	1
12370	912	486664	GSM1289180	GPL14951	GSE53306		uc	1
12370	912	486666	GSM1289181	GPL14951	GSE53306		uc	1
12370	912	486668	GSM1289182	GPL14951	GSE53306		uc	1
12370	912	486669	GSM1289183	GPL14951	GSE53306		uc	1
12370	912	486672	GSM1289184	GPL14951	GSE53306		uc	1
12370	912	486674	GSM1289185	GPL14951	GSE53306		uc	1
12370	912	486676	GSM1289186	GPL14951	GSE53306		uc	1
12370	912	486678	GSM1289187	GPL14951	GSE53306		uc	1
12370	912	486680	GSM1289188	GPL14951	GSE53306		uc	1
12370	912	486682	GSM1289189	GPL14951	GSE53306		uc	1
12370	912	486684	GSM1289190	GPL14951	GSE53306		uc	1
12370	912	486686	GSM1289191	GPL14951	GSE53306		uc	1
12370	912	486689	GSM1289192	GPL14951	GSE53306		uc	1
12370	912	486691	GSM1289193	GPL14951	GSE53306		uc	1
12370	912	486693	GSM1289194	GPL14951	GSE53306		uc	1
12370	912	486696	GSM1289195	GPL14951	GSE53306		uc	1
12370	912	486698	GSM1289196	GPL14951	GSE53306	uc_control		0
12370	912	486700	GSM1289197	GPL14951	GSE53306	uc_control		0
12370	912	486702	GSM1289198	GPL14951	GSE53306	uc_control		0
12370	912	486704	GSM1289199	GPL14951	GSE53306	uc_control		0
12370	912	486705	GSM1289200	GPL14951	GSE53306	uc_control		0
12370	912	486707	GSM1289201	GPL14951	GSE53306	uc_control		0
12370	912	486709	GSM1289202	GPL14951	GSE53306	uc_control		0
12370	912	486711	GSM1289203	GPL14951	GSE53306	uc_control		0
12370	912	486713	GSM1289204	GPL14951	GSE53306	uc_control		0
12370	912	486715	GSM1289205	GPL14951	GSE53306	uc_control		0
12370	912	486718	GSM1289206	GPL14951	GSE53306	uc_control		0
12370	912	486720	GSM1289207	GPL14951	GSE53306	uc_control		0
12790	283	502812	GSM1426079	GPL6244	GSE59071	uc_control		0
12790	283	502819	GSM1426080	GPL6244	GSE59071	uc_control		0
12790	283	502823	GSM1426081	GPL6244	GSE59071	uc_control		0
12790	283	502832	GSM1426082	GPL6244	GSE59071	uc_control		0
12790	283	502837	GSM1426083	GPL6244	GSE59071	uc_control		0
12790	283	502843	GSM1426084	GPL6244	GSE59071	uc_control		0
12790	283	502848	GSM1426085	GPL6244	GSE59071	uc_control		0
12790	283	502852	GSM1426086	GPL6244	GSE59071	uc_control		0
12790	283	502857	GSM1426087	GPL6244	GSE59071	uc_control		0
12790	283	502866	GSM1426088	GPL6244	GSE59071	uc_control		0
12790	283	502873	GSM1426089	GPL6244	GSE59071	uc_control		0
12790	283	502879	GSM1426090	GPL6244	GSE59071		uc	1
12790	283	502882	GSM1426091	GPL6244	GSE59071		uc	1
12790	283	502885	GSM1426092	GPL6244	GSE59071		uc	1
12790	283	502889	GSM1426093	GPL6244	GSE59071		uc	1
12790	283	502894	GSM1426094	GPL6244	GSE59071		uc	1
12790	283	502900	GSM1426095	GPL6244	GSE59071		uc	1
12790	283	502905	GSM1426096	GPL6244	GSE59071		uc	1
12790	283	502910	GSM1426097	GPL6244	GSE59071		uc	1
12790	283	502915	GSM1426098	GPL6244	GSE59071		uc	1
12790	283	502921	GSM1426099	GPL6244	GSE59071		uc	1
12790	283	502926	GSM1426100	GPL6244	GSE59071		uc	1
12790	283	502928	GSM1426101	GPL6244	GSE59071		uc	1
12790	283	502933	GSM1426102	GPL6244	GSE59071		uc	1
12790	283	502938	GSM1426103	GPL6244	GSE59071		uc	1
12790	283	502942	GSM1426104	GPL6244	GSE59071		uc	1
12790	283	502948	GSM1426105	GPL6244	GSE59071		uc	1
12790	283	502952	GSM1426106	GPL6244	GSE59071		uc	1
12790	283	502958	GSM1426107	GPL6244	GSE59071		uc	1
12790	283	502964	GSM1426108	GPL6244	GSE59071		uc	1
12790	283	502969	GSM1426109	GPL6244	GSE59071		uc	1
12790	283	502975	GSM1426110	GPL6244	GSE59071		uc	1
12790	283	502979	GSM1426111	GPL6244	GSE59071		uc	1
12790	283	502983	GSM1426112	GPL6244	GSE59071		uc	1
12790	283	502986	GSM1426113	GPL6244	GSE59071		uc	1
12790	283	502989	GSM1426114	GPL6244	GSE59071		uc	1
12790	283	502992	GSM1426115	GPL6244	GSE59071		uc	1
12790	283	502997	GSM1426116	GPL6244	GSE59071		uc	1
12790	283	502998	GSM1426117	GPL6244	GSE59071		uc	1
12790	283	503003	GSM1426118	GPL6244	GSE59071		uc	1
12790	283	503005	GSM1426119	GPL6244	GSE59071		uc	1
12790	283	503007	GSM1426120	GPL6244	GSE59071		uc	1
12790	283	503010	GSM1426121	GPL6244	GSE59071		uc	1
12790	283	503013	GSM1426122	GPL6244	GSE59071		uc	1
12790	283	503015	GSM1426123	GPL6244	GSE59071		uc	1
12790	283	503017	GSM1426124	GPL6244	GSE59071		uc	1
12790	283	503019	GSM1426125	GPL6244	GSE59071		uc	1
12790	283	503021	GSM1426126	GPL6244	GSE59071		uc	1
12790	283	503023	GSM1426127	GPL6244	GSE59071		uc	1
12790	283	503025	GSM1426128	GPL6244	GSE59071		uc	1
12790	283	503028	GSM1426129	GPL6244	GSE59071		uc	1
12790	283	503029	GSM1426130	GPL6244	GSE59071		uc	1
12790	283	503031	GSM1426131	GPL6244	GSE59071		uc	1
12790	283	503033	GSM1426132	GPL6244	GSE59071		uc	1
12790	283	503035	GSM1426133	GPL6244	GSE59071		uc	1
12790	283	503040	GSM1426134	GPL6244	GSE59071		uc	1
12790	283	503044	GSM1426135	GPL6244	GSE59071		uc	1
12790	283	503047	GSM1426136	GPL6244	GSE59071		uc	1
12790	283	503050	GSM1426137	GPL6244	GSE59071		uc	1
12790	283	503054	GSM1426138	GPL6244	GSE59071		uc	1
12790	283	503059	GSM1426139	GPL6244	GSE59071		uc	1
12790	283	503060	GSM1426140	GPL6244	GSE59071		uc	1
12790	283	503063	GSM1426141	GPL6244	GSE59071		uc	1
12790	283	503066	GSM1426142	GPL6244	GSE59071		uc	1
12790	283	503069	GSM1426143	GPL6244	GSE59071		uc	1
12790	283	503072	GSM1426144	GPL6244	GSE59071		uc	1
12790	283	503075	GSM1426145	GPL6244	GSE59071		uc	1
12790	283	503079	GSM1426146	GPL6244	GSE59071		uc	1
12790	283	503082	GSM1426147	GPL6244	GSE59071		uc	1
12790	283	503085	GSM1426148	GPL6244	GSE59071		uc	1
12790	283	503088	GSM1426149	GPL6244	GSE59071		uc	1
12790	283	503091	GSM1426150	GPL6244	GSE59071		uc	1
12790	283	503094	GSM1426151	GPL6244	GSE59071		uc	1
12790	283	503096	GSM1426152	GPL6244	GSE59071		uc	1
12790	283	503098	GSM1426153	GPL6244	GSE59071		uc	1
12790	283	503101	GSM1426154	GPL6244	GSE59071		uc	1
12790	283	503103	GSM1426155	GPL6244	GSE59071		uc	1
12790	283	503105	GSM1426156	GPL6244	GSE59071		uc	1
12790	283	503106	GSM1426157	GPL6244	GSE59071		uc	1
12790	283	503108	GSM1426158	GPL6244	GSE59071		uc	1
12790	283	503110	GSM1426159	GPL6244	GSE59071		uc	1
12790	283	503112	GSM1426160	GPL6244	GSE59071		uc	1
12790	283	503115	GSM1426161	GPL6244	GSE59071		uc	1
12790	283	503117	GSM1426162	GPL6244	GSE59071		uc	1
12790	283	503119	GSM1426163	GPL6244	GSE59071		uc	1
12790	283	503122	GSM1426164	GPL6244	GSE59071		uc	1
12790	283	503125	GSM1426165	GPL6244	GSE59071		uc	1
12790	283	503128	GSM1426166	GPL6244	GSE59071		uc	1
12790	283	503130	GSM1426167	GPL6244	GSE59071		uc	1
12790	283	503133	GSM1426168	GPL6244	GSE59071		uc	1
12790	283	503135	GSM1426169	GPL6244	GSE59071		uc	1
12790	283	503137	GSM1426170	GPL6244	GSE59071		uc	1
12790	283	503139	GSM1426171	GPL6244	GSE59071		uc	1
12790	283	503141	GSM1426172	GPL6244	GSE59071		uc	1
12790	283	503143	GSM1426173	GPL6244	GSE59071		uc	1
12790	283	503146	GSM1426174	GPL6244	GSE59071		uc	1
12790	283	503150	GSM1426175	GPL6244	GSE59071		uc	1
12790	283	503154	GSM1426176	GPL6244	GSE59071		uc	1
12790	283	503158	GSM1426177	GPL6244	GSE59071		uc	1
12790	283	503162	GSM1426178	GPL6244	GSE59071		uc	1
12790	283	503166	GSM1426179	GPL6244	GSE59071		uc	1
12790	283	503171	GSM1426180	GPL6244	GSE59071		uc	1
12790	283	503177	GSM1426181	GPL6244	GSE59071		uc	1
12790	283	503182	GSM1426182	GPL6244	GSE59071		uc	1
12790	283	503186	GSM1426183	GPL6244	GSE59071		uc	1
12790	283	503190	GSM1426184	GPL6244	GSE59071		uc	1
12790	283	503195	GSM1426185	GPL6244	GSE59071		uc	1
12790	283	503199	GSM1426186	GPL6244	GSE59071		uc	1
13436	1338	525116	GSM1587517	GPL16686	GSE65114	uc_control		0
13436	1338	525121	GSM1587518	GPL16686	GSE65114	uc_control		0
13436	1338	525128	GSM1587519	GPL16686	GSE65114	uc_control		0
13436	1338	525132	GSM1587520	GPL16686	GSE65114	uc_control		0
13436	1338	525139	GSM1587521	GPL16686	GSE65114	uc_control		0
13436	1338	525144	GSM1587522	GPL16686	GSE65114	uc_control		0
13436	1338	525149	GSM1587523	GPL16686	GSE65114	uc_control		0
13436	1338	525154	GSM1587524	GPL16686	GSE65114	uc_control		0
13436	1338	525159	GSM1587525	GPL16686	GSE65114	uc_control		0
13436	1338	525161	GSM1587526	GPL16686	GSE65114	uc_control		0
13436	1338	525163	GSM1587527	GPL16686	GSE65114	uc_control		0
13436	1338	525169	GSM1587528	GPL16686	GSE65114	uc_control		0
13436	1338	525181	GSM1587529	GPL16686	GSE65114		uc	1
13436	1338	525192	GSM1587530	GPL16686	GSE65114		uc	1
13436	1338	525206	GSM1587531	GPL16686	GSE65114		uc	1
13436	1338	525214	GSM1587532	GPL16686	GSE65114		uc	1
13436	1338	525228	GSM1587533	GPL16686	GSE65114		uc	1
13436	1338	525237	GSM1587534	GPL16686	GSE65114		uc	1
13436	1338	525251	GSM1587535	GPL16686	GSE65114		uc	1
13436	1338	525265	GSM1587536	GPL16686	GSE65114		uc	1
13436	1338	525275	GSM1587537	GPL16686	GSE65114		uc	1
13436	1338	525285	GSM1587538	GPL16686	GSE65114		uc	1
13436	1338	525302	GSM1587539	GPL16686	GSE65114		uc	1
13436	1338	525314	GSM1587540	GPL16686	GSE65114		uc	1
13436	1338	525323	GSM1587541	GPL16686	GSE65114		uc	1
13436	1338	525330	GSM1587542	GPL16686	GSE65114		uc	1
13436	1338	525343	GSM1587543	GPL16686	GSE65114		uc	1
13436	1338	525354	GSM1587544	GPL16686	GSE65114		uc	1
