series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	asthma_control	asthma	sample_class
11413	4	448600	GSM199226	GPL570	GSE8052	asthma_control		0
11413	4	448601	GSM199227	GPL570	GSE8052		asthma	1
11413	4	448602	GSM199228	GPL570	GSE8052		asthma	1
11413	4	448603	GSM199229	GPL570	GSE8052		asthma	1
11413	4	448604	GSM199230	GPL570	GSE8052		asthma	1
11413	4	448605	GSM199231	GPL570	GSE8052		asthma	1
11413	4	448606	GSM199232	GPL570	GSE8052		asthma	1
11413	4	448607	GSM199233	GPL570	GSE8052		asthma	1
11413	4	448608	GSM199234	GPL570	GSE8052		asthma	1
11413	4	448609	GSM199235	GPL570	GSE8052		asthma	1
11413	4	448610	GSM199236	GPL570	GSE8052		asthma	1
11413	4	448611	GSM199237	GPL570	GSE8052	asthma_control		0
11413	4	448612	GSM199238	GPL570	GSE8052		asthma	1
11413	4	448613	GSM199239	GPL570	GSE8052		asthma	1
11413	4	448614	GSM199240	GPL570	GSE8052		asthma	1
11413	4	448615	GSM199241	GPL570	GSE8052	asthma_control		0
11413	4	448616	GSM199242	GPL570	GSE8052	asthma_control		0
11413	4	448617	GSM199243	GPL570	GSE8052		asthma	1
11413	4	448618	GSM199244	GPL570	GSE8052	asthma_control		0
11413	4	448619	GSM199245	GPL570	GSE8052	asthma_control		0
11413	4	448620	GSM199246	GPL570	GSE8052		asthma	1
11413	4	448621	GSM199247	GPL570	GSE8052	asthma_control		0
11413	4	448622	GSM199248	GPL570	GSE8052		asthma	1
11413	4	448623	GSM199249	GPL570	GSE8052		asthma	1
11413	4	448624	GSM199250	GPL570	GSE8052		asthma	1
11413	4	448625	GSM199251	GPL570	GSE8052		asthma	1
11413	4	448626	GSM199252	GPL570	GSE8052		asthma	1
11413	4	448627	GSM199253	GPL570	GSE8052		asthma	1
11413	4	448628	GSM199254	GPL570	GSE8052	asthma_control		0
11413	4	448629	GSM199255	GPL570	GSE8052		asthma	1
11413	4	448630	GSM199256	GPL570	GSE8052	asthma_control		0
11413	4	448631	GSM199257	GPL570	GSE8052		asthma	1
11413	4	448632	GSM199258	GPL570	GSE8052	asthma_control		0
11413	4	448633	GSM199259	GPL570	GSE8052		asthma	1
11413	4	448634	GSM199260	GPL570	GSE8052	asthma_control		0
11413	4	448635	GSM199261	GPL570	GSE8052		asthma	1
11413	4	448636	GSM199262	GPL570	GSE8052	asthma_control		0
11413	4	448637	GSM199263	GPL570	GSE8052		asthma	1
11413	4	448638	GSM199264	GPL570	GSE8052	asthma_control		0
11413	4	448639	GSM199265	GPL570	GSE8052	asthma_control		0
11413	4	448640	GSM199266	GPL570	GSE8052	asthma_control		0
11413	4	448641	GSM199267	GPL570	GSE8052		asthma	1
11413	4	448642	GSM199268	GPL570	GSE8052	asthma_control		0
11413	4	448643	GSM199269	GPL570	GSE8052	asthma_control		0
11413	4	448644	GSM199270	GPL570	GSE8052		asthma	1
11413	4	448645	GSM199271	GPL570	GSE8052		asthma	1
11413	4	448646	GSM199272	GPL570	GSE8052		asthma	1
11413	4	448647	GSM199273	GPL570	GSE8052	asthma_control		0
11413	4	448648	GSM199274	GPL570	GSE8052		asthma	1
11413	4	448649	GSM199275	GPL570	GSE8052	asthma_control		0
11413	4	448650	GSM199276	GPL570	GSE8052		asthma	1
11413	4	448651	GSM199277	GPL570	GSE8052		asthma	1
11413	4	448652	GSM199278	GPL570	GSE8052	asthma_control		0
11413	4	448653	GSM199279	GPL570	GSE8052		asthma	1
11413	4	448654	GSM199280	GPL570	GSE8052	asthma_control		0
11413	4	448655	GSM199281	GPL570	GSE8052	asthma_control		0
11413	4	448656	GSM199282	GPL570	GSE8052		asthma	1
11413	4	448657	GSM199283	GPL570	GSE8052		asthma	1
11413	4	448658	GSM199284	GPL570	GSE8052		asthma	1
11413	4	448659	GSM199285	GPL570	GSE8052		asthma	1
11413	4	448660	GSM199286	GPL570	GSE8052		asthma	1
11413	4	448661	GSM199287	GPL570	GSE8052		asthma	1
11413	4	448662	GSM199288	GPL570	GSE8052	asthma_control		0
11413	4	448663	GSM199289	GPL570	GSE8052		asthma	1
11413	4	448664	GSM199290	GPL570	GSE8052	asthma_control		0
11413	4	448665	GSM199291	GPL570	GSE8052		asthma	1
11413	4	448666	GSM199292	GPL570	GSE8052		asthma	1
11413	4	448667	GSM199293	GPL570	GSE8052		asthma	1
11413	4	448668	GSM199294	GPL570	GSE8052		asthma	1
11413	4	448669	GSM199295	GPL570	GSE8052		asthma	1
11413	4	448670	GSM199296	GPL570	GSE8052		asthma	1
11413	4	448671	GSM199297	GPL570	GSE8052		asthma	1
11413	4	448672	GSM199298	GPL570	GSE8052		asthma	1
11413	4	448673	GSM199299	GPL570	GSE8052		asthma	1
11413	4	448674	GSM199300	GPL570	GSE8052		asthma	1
11413	4	448675	GSM199301	GPL570	GSE8052		asthma	1
11413	4	448676	GSM199302	GPL570	GSE8052		asthma	1
11413	4	448677	GSM199303	GPL570	GSE8052		asthma	1
11413	4	448678	GSM199304	GPL570	GSE8052		asthma	1
11413	4	448679	GSM199305	GPL570	GSE8052		asthma	1
11413	4	448680	GSM199306	GPL570	GSE8052	asthma_control		0
11413	4	448681	GSM199307	GPL570	GSE8052	asthma_control		0
11413	4	448682	GSM199308	GPL570	GSE8052		asthma	1
11413	4	448683	GSM199309	GPL570	GSE8052		asthma	1
11413	4	448684	GSM199310	GPL570	GSE8052		asthma	1
11413	4	448685	GSM199311	GPL570	GSE8052		asthma	1
11413	4	448686	GSM199312	GPL570	GSE8052		asthma	1
11413	4	448687	GSM199313	GPL570	GSE8052		asthma	1
11413	4	448688	GSM199314	GPL570	GSE8052		asthma	1
11413	4	448689	GSM199315	GPL570	GSE8052	asthma_control		0
11413	4	448690	GSM199316	GPL570	GSE8052	asthma_control		0
11413	4	448691	GSM199317	GPL570	GSE8052		asthma	1
11413	4	448692	GSM199318	GPL570	GSE8052	asthma_control		0
11413	4	448693	GSM199319	GPL570	GSE8052		asthma	1
11413	4	448694	GSM199320	GPL570	GSE8052	asthma_control		0
11413	4	448695	GSM199321	GPL570	GSE8052		asthma	1
11413	4	448696	GSM199322	GPL570	GSE8052		asthma	1
11413	4	448697	GSM199323	GPL570	GSE8052	asthma_control		0
11413	4	448698	GSM199324	GPL570	GSE8052		asthma	1
11413	4	448699	GSM199325	GPL570	GSE8052	asthma_control		0
11413	4	448700	GSM199326	GPL570	GSE8052		asthma	1
11413	4	448701	GSM199327	GPL570	GSE8052		asthma	1
11413	4	448702	GSM199328	GPL570	GSE8052	asthma_control		0
11413	4	448703	GSM199329	GPL570	GSE8052		asthma	1
11413	4	448704	GSM199330	GPL570	GSE8052	asthma_control		0
11413	4	448705	GSM199331	GPL570	GSE8052		asthma	1
11413	4	448706	GSM199332	GPL570	GSE8052	asthma_control		0
11413	4	448707	GSM199333	GPL570	GSE8052		asthma	1
11413	4	448708	GSM199334	GPL570	GSE8052		asthma	1
11413	4	448709	GSM199335	GPL570	GSE8052		asthma	1
11413	4	448710	GSM199336	GPL570	GSE8052		asthma	1
11413	4	448711	GSM199337	GPL570	GSE8052	asthma_control		0
11413	4	448712	GSM199338	GPL570	GSE8052		asthma	1
11413	4	448713	GSM199339	GPL570	GSE8052	asthma_control		0
11413	4	448714	GSM199340	GPL570	GSE8052		asthma	1
11413	4	448715	GSM199341	GPL570	GSE8052	asthma_control		0
11413	4	448716	GSM199342	GPL570	GSE8052	asthma_control		0
11413	4	448717	GSM199343	GPL570	GSE8052		asthma	1
11413	4	448718	GSM199344	GPL570	GSE8052	asthma_control		0
11413	4	448719	GSM199345	GPL570	GSE8052		asthma	1
11413	4	448720	GSM199346	GPL570	GSE8052	asthma_control		0
11413	4	448721	GSM199347	GPL570	GSE8052	asthma_control		0
11413	4	448722	GSM199348	GPL570	GSE8052		asthma	1
11413	4	448723	GSM199349	GPL570	GSE8052	asthma_control		0
11413	4	448724	GSM199350	GPL570	GSE8052		asthma	1
11413	4	448725	GSM199351	GPL570	GSE8052		asthma	1
11413	4	448726	GSM199352	GPL570	GSE8052	asthma_control		0
11413	4	448727	GSM199353	GPL570	GSE8052		asthma	1
11413	4	448728	GSM199354	GPL570	GSE8052	asthma_control		0
11413	4	448729	GSM199355	GPL570	GSE8052	asthma_control		0
11413	4	448730	GSM199356	GPL570	GSE8052		asthma	1
11413	4	448731	GSM199357	GPL570	GSE8052	asthma_control		0
11413	4	448732	GSM199358	GPL570	GSE8052		asthma	1
11413	4	448733	GSM199359	GPL570	GSE8052	asthma_control		0
11413	4	448734	GSM199360	GPL570	GSE8052		asthma	1
11413	4	448735	GSM199361	GPL570	GSE8052		asthma	1
11413	4	448736	GSM199362	GPL570	GSE8052		asthma	1
11413	4	448737	GSM199363	GPL570	GSE8052		asthma	1
11413	4	448738	GSM199364	GPL570	GSE8052	asthma_control		0
11413	4	448739	GSM199365	GPL570	GSE8052		asthma	1
11413	4	448740	GSM199366	GPL570	GSE8052	asthma_control		0
11413	4	448741	GSM199367	GPL570	GSE8052		asthma	1
11413	4	448742	GSM199368	GPL570	GSE8052	asthma_control		0
11413	4	448743	GSM199369	GPL570	GSE8052		asthma	1
11413	4	448744	GSM199370	GPL570	GSE8052	asthma_control		0
11413	4	448745	GSM199371	GPL570	GSE8052	asthma_control		0
11413	4	448746	GSM199372	GPL570	GSE8052	asthma_control		0
11413	4	448747	GSM199373	GPL570	GSE8052		asthma	1
11413	4	448748	GSM199374	GPL570	GSE8052	asthma_control		0
11413	4	448749	GSM199375	GPL570	GSE8052		asthma	1
11413	4	448750	GSM199376	GPL570	GSE8052		asthma	1
11413	4	448751	GSM199377	GPL570	GSE8052		asthma	1
11413	4	448752	GSM199378	GPL570	GSE8052	asthma_control		0
11413	4	448753	GSM199379	GPL570	GSE8052		asthma	1
11413	4	448754	GSM199380	GPL570	GSE8052	asthma_control		0
11413	4	448755	GSM199381	GPL570	GSE8052		asthma	1
11413	4	448756	GSM199382	GPL570	GSE8052	asthma_control		0
11413	4	448757	GSM199383	GPL570	GSE8052		asthma	1
11413	4	448758	GSM199384	GPL570	GSE8052	asthma_control		0
11413	4	448759	GSM199385	GPL570	GSE8052		asthma	1
11413	4	448760	GSM199386	GPL570	GSE8052		asthma	1
11413	4	448761	GSM199387	GPL570	GSE8052		asthma	1
11413	4	448762	GSM199388	GPL570	GSE8052		asthma	1
11413	4	448763	GSM199389	GPL570	GSE8052		asthma	1
11413	4	448764	GSM199390	GPL570	GSE8052	asthma_control		0
11413	4	448765	GSM199391	GPL570	GSE8052		asthma	1
11413	4	448766	GSM199392	GPL570	GSE8052	asthma_control		0
11413	4	448767	GSM199393	GPL570	GSE8052		asthma	1
11413	4	448768	GSM199394	GPL570	GSE8052	asthma_control		0
11413	4	448769	GSM199395	GPL570	GSE8052		asthma	1
11413	4	448770	GSM199396	GPL570	GSE8052	asthma_control		0
11413	4	448771	GSM199397	GPL570	GSE8052	asthma_control		0
11413	4	448772	GSM199398	GPL570	GSE8052		asthma	1
11413	4	448773	GSM199399	GPL570	GSE8052	asthma_control		0
11413	4	448774	GSM199400	GPL570	GSE8052		asthma	1
11413	4	448775	GSM199401	GPL570	GSE8052	asthma_control		0
11413	4	448776	GSM199402	GPL570	GSE8052	asthma_control		0
11413	4	448777	GSM199403	GPL570	GSE8052		asthma	1
11413	4	448778	GSM199404	GPL570	GSE8052		asthma	1
11413	4	448779	GSM199405	GPL570	GSE8052	asthma_control		0
11413	4	448780	GSM199406	GPL570	GSE8052		asthma	1
11413	4	448781	GSM199407	GPL570	GSE8052		asthma	1
11413	4	448782	GSM199408	GPL570	GSE8052	asthma_control		0
11413	4	448783	GSM199409	GPL570	GSE8052	asthma_control		0
11413	4	448784	GSM199410	GPL570	GSE8052		asthma	1
11413	4	448785	GSM199411	GPL570	GSE8052	asthma_control		0
11413	4	448786	GSM199412	GPL570	GSE8052		asthma	1
11413	4	448787	GSM199413	GPL570	GSE8052		asthma	1
11413	4	448788	GSM199414	GPL570	GSE8052		asthma	1
11413	4	448789	GSM199415	GPL570	GSE8052	asthma_control		0
11413	4	448790	GSM199416	GPL570	GSE8052		asthma	1
11413	4	448791	GSM199417	GPL570	GSE8052	asthma_control		0
11413	4	448792	GSM199418	GPL570	GSE8052	asthma_control		0
11413	4	448793	GSM199419	GPL570	GSE8052		asthma	1
11413	4	448794	GSM199420	GPL570	GSE8052	asthma_control		0
11413	4	448795	GSM199421	GPL570	GSE8052		asthma	1
11413	4	448796	GSM199422	GPL570	GSE8052	asthma_control		0
11413	4	448797	GSM199423	GPL570	GSE8052		asthma	1
11413	4	448798	GSM199424	GPL570	GSE8052	asthma_control		0
11413	4	448799	GSM199425	GPL570	GSE8052	asthma_control		0
11413	4	448800	GSM199426	GPL570	GSE8052		asthma	1
11413	4	448801	GSM199427	GPL570	GSE8052		asthma	1
11437	26	449375	GSM202416	GPL1708	GSE8190	asthma_control		0
11437	26	449376	GSM202417	GPL1708	GSE8190	asthma_control		0
11437	26	449377	GSM202418	GPL1708	GSE8190	asthma_control		0
11437	26	449378	GSM202419	GPL1708	GSE8190	asthma_control		0
11437	26	449379	GSM202420	GPL1708	GSE8190	asthma_control		0
11437	26	449380	GSM202421	GPL1708	GSE8190	asthma_control		0
11437	26	449381	GSM202422	GPL1708	GSE8190	asthma_control		0
11437	26	449382	GSM202423	GPL1708	GSE8190	asthma_control		0
11437	26	449383	GSM202424	GPL1708	GSE8190	asthma_control		0
11437	26	449384	GSM202425	GPL1708	GSE8190	asthma_control		0
11437	26	449385	GSM202426	GPL1708	GSE8190	asthma_control		0
11437	26	449386	GSM202427	GPL1708	GSE8190	asthma_control		0
11437	26	449387	GSM202428	GPL1708	GSE8190	asthma_control		0
11437	26	449388	GSM202429	GPL1708	GSE8190	asthma_control		0
11437	26	449389	GSM202430	GPL1708	GSE8190	asthma_control		0
11437	26	449390	GSM202431	GPL1708	GSE8190	asthma_control		0
11437	26	449391	GSM202432	GPL1708	GSE8190	asthma_control		0
11437	26	449392	GSM202433	GPL1708	GSE8190	asthma_control		0
11437	26	449393	GSM202434	GPL1708	GSE8190	asthma_control		0
11437	26	449394	GSM202435	GPL1708	GSE8190	asthma_control		0
11437	26	449395	GSM202436	GPL1708	GSE8190	asthma_control		0
11437	26	449396	GSM202437	GPL1708	GSE8190	asthma_control		0
11437	26	449397	GSM202438	GPL1708	GSE8190	asthma_control		0
11437	26	449398	GSM202439	GPL1708	GSE8190	asthma_control		0
11437	26	449399	GSM202440	GPL1708	GSE8190	asthma_control		0
11437	26	449400	GSM202441	GPL1708	GSE8190	asthma_control		0
11437	26	449401	GSM202442	GPL1708	GSE8190		asthma	1
11437	26	449402	GSM202443	GPL1708	GSE8190		asthma	1
11437	26	449403	GSM202444	GPL1708	GSE8190		asthma	1
11437	26	449404	GSM202445	GPL1708	GSE8190		asthma	1
11437	26	449405	GSM202446	GPL1708	GSE8190		asthma	1
11437	26	449406	GSM202447	GPL1708	GSE8190		asthma	1
11437	26	449407	GSM202448	GPL1708	GSE8190	asthma_control		0
11437	26	449408	GSM202449	GPL1708	GSE8190	asthma_control		0
11437	26	449409	GSM202450	GPL1708	GSE8190	asthma_control		0
11437	26	449410	GSM202451	GPL1708	GSE8190	asthma_control		0
11437	26	449411	GSM202452	GPL1708	GSE8190	asthma_control		0
11437	26	449412	GSM202453	GPL1708	GSE8190	asthma_control		0
11437	26	449413	GSM202454	GPL1708	GSE8190		asthma	1
11437	26	449414	GSM202455	GPL1708	GSE8190		asthma	1
11437	26	449415	GSM202456	GPL1708	GSE8190		asthma	1
11437	26	449416	GSM202457	GPL1708	GSE8190		asthma	1
11437	26	449417	GSM202458	GPL1708	GSE8190		asthma	1
11437	26	449418	GSM202459	GPL1708	GSE8190		asthma	1
11437	26	449419	GSM202460	GPL1708	GSE8190		asthma	1
11437	26	449420	GSM202461	GPL1708	GSE8190		asthma	1
11437	26	449421	GSM202462	GPL1708	GSE8190		asthma	1
11437	26	449422	GSM202463	GPL1708	GSE8190		asthma	1
11437	26	449423	GSM202464	GPL1708	GSE8190		asthma	1
11437	26	449424	GSM202465	GPL1708	GSE8190		asthma	1
11437	26	449425	GSM202466	GPL1708	GSE8190		asthma	1
11437	26	449426	GSM202467	GPL1708	GSE8190		asthma	1
11437	26	449427	GSM202468	GPL1708	GSE8190		asthma	1
11437	26	449428	GSM202469	GPL1708	GSE8190		asthma	1
11437	26	449429	GSM202470	GPL1708	GSE8190		asthma	1
11437	26	449430	GSM202471	GPL1708	GSE8190		asthma	1
11437	26	449431	GSM202472	GPL1708	GSE8190	asthma_control		0
11437	26	449432	GSM202473	GPL1708	GSE8190	asthma_control		0
11437	26	449433	GSM202474	GPL1708	GSE8190	asthma_control		0
11437	26	449434	GSM202475	GPL1708	GSE8190	asthma_control		0
11437	26	449435	GSM202476	GPL1708	GSE8190	asthma_control		0
11437	26	449436	GSM202477	GPL1708	GSE8190	asthma_control		0
11437	26	449437	GSM202478	GPL1708	GSE8190		asthma	1
11437	26	449438	GSM202479	GPL1708	GSE8190		asthma	1
11437	26	449439	GSM202480	GPL1708	GSE8190		asthma	1
11437	26	449440	GSM202481	GPL1708	GSE8190		asthma	1
11437	26	449441	GSM202482	GPL1708	GSE8190	asthma_control		0
11437	26	449442	GSM202483	GPL1708	GSE8190	asthma_control		0
11437	26	449443	GSM202484	GPL1708	GSE8190	asthma_control		0
11437	26	449444	GSM202485	GPL1708	GSE8190	asthma_control		0
11437	26	449445	GSM202486	GPL1708	GSE8190	asthma_control		0
11437	26	449446	GSM202487	GPL1708	GSE8190	asthma_control		0
11437	26	449447	GSM202488	GPL1708	GSE8190		asthma	1
11437	26	449448	GSM202489	GPL1708	GSE8190		asthma	1
11437	26	449449	GSM202490	GPL1708	GSE8190		asthma	1
11437	26	449450	GSM202491	GPL1708	GSE8190		asthma	1
11437	26	449451	GSM202492	GPL1708	GSE8190		asthma	1
11437	26	449452	GSM202493	GPL1708	GSE8190		asthma	1
11437	26	449453	GSM202494	GPL1708	GSE8190		asthma	1
11437	26	449454	GSM202495	GPL1708	GSE8190		asthma	1
11437	26	449455	GSM202496	GPL1708	GSE8190		asthma	1
11437	26	449456	GSM202497	GPL1708	GSE8190		asthma	1
11437	26	449457	GSM202498	GPL1708	GSE8190		asthma	1
11437	26	449458	GSM202499	GPL1708	GSE8190		asthma	1
11437	26	449459	GSM202500	GPL1708	GSE8190		asthma	1
11437	26	449460	GSM202501	GPL1708	GSE8190		asthma	1
11437	26	449461	GSM202502	GPL1708	GSE8190		asthma	1
11437	26	449462	GSM202503	GPL1708	GSE8190		asthma	1
11437	26	449463	GSM202504	GPL1708	GSE8190		asthma	1
11437	26	449464	GSM202505	GPL1708	GSE8190		asthma	1
11437	26	449465	GSM202506	GPL1708	GSE8190	asthma_control		0
11437	26	449466	GSM202507	GPL1708	GSE8190	asthma_control		0
11437	26	449467	GSM202508	GPL1708	GSE8190	asthma_control		0
11437	26	449468	GSM202509	GPL1708	GSE8190	asthma_control		0
11437	26	449469	GSM202510	GPL1708	GSE8190	asthma_control		0
11437	26	449470	GSM202511	GPL1708	GSE8190	asthma_control		0
11437	26	449471	GSM202512	GPL1708	GSE8190	asthma_control		0
11437	26	449472	GSM202513	GPL1708	GSE8190	asthma_control		0
11437	26	449473	GSM202514	GPL1708	GSE8190	asthma_control		0
11437	26	449474	GSM202515	GPL1708	GSE8190	asthma_control		0
11437	26	449475	GSM202516	GPL1708	GSE8190	asthma_control		0
11437	26	449476	GSM202517	GPL1708	GSE8190	asthma_control		0
11437	26	449477	GSM202518	GPL1708	GSE8190		asthma	1
11437	26	449478	GSM202519	GPL1708	GSE8190		asthma	1
11437	26	449479	GSM202520	GPL1708	GSE8190		asthma	1
11437	26	449480	GSM202521	GPL1708	GSE8190		asthma	1
11437	26	449481	GSM202522	GPL1708	GSE8190		asthma	1
11437	26	449482	GSM202523	GPL1708	GSE8190		asthma	1
11437	26	449483	GSM202524	GPL1708	GSE8190		asthma	1
11437	26	449484	GSM202525	GPL1708	GSE8190		asthma	1
11437	26	449485	GSM202526	GPL1708	GSE8190		asthma	1
11437	26	449486	GSM202527	GPL1708	GSE8190		asthma	1
11437	26	449487	GSM202528	GPL1708	GSE8190		asthma	1
11437	26	449488	GSM202529	GPL1708	GSE8190		asthma	1
11437	26	449489	GSM202530	GPL1708	GSE8190		asthma	1
11437	26	449490	GSM202531	GPL1708	GSE8190		asthma	1
11437	26	449491	GSM202532	GPL1708	GSE8190		asthma	1
11437	26	449492	GSM202533	GPL1708	GSE8190		asthma	1
11437	26	449493	GSM202534	GPL1708	GSE8190		asthma	1
11437	26	449494	GSM202535	GPL1708	GSE8190		asthma	1
11437	26	449495	GSM202536	GPL1708	GSE8190		asthma	1
11437	26	449496	GSM202537	GPL1708	GSE8190		asthma	1
11437	26	449497	GSM202538	GPL1708	GSE8190		asthma	1
11437	26	449498	GSM202539	GPL1708	GSE8190		asthma	1
11437	26	449499	GSM202540	GPL1708	GSE8190		asthma	1
11437	26	449500	GSM202541	GPL1708	GSE8190		asthma	1
11437	26	449501	GSM202542	GPL1708	GSE8190		asthma	1
11437	26	449502	GSM202543	GPL1708	GSE8190		asthma	1
11437	26	449503	GSM202544	GPL1708	GSE8190		asthma	1
11437	26	449504	GSM202545	GPL1708	GSE8190		asthma	1
11437	26	449505	GSM202546	GPL1708	GSE8190		asthma	1
11437	26	449506	GSM202547	GPL1708	GSE8190		asthma	1
11437	26	449507	GSM202548	GPL1708	GSE8190		asthma	1
11437	26	449508	GSM202549	GPL1708	GSE8190		asthma	1
11437	26	449509	GSM202550	GPL1708	GSE8190		asthma	1
11437	26	449545	GSM202586	GPL1708	GSE8190	asthma_control		0
11437	26	449546	GSM202587	GPL1708	GSE8190	asthma_control		0
11437	26	449547	GSM202588	GPL1708	GSE8190	asthma_control		0
11437	26	449548	GSM202589	GPL1708	GSE8190	asthma_control		0
11437	26	449549	GSM202590	GPL1708	GSE8190	asthma_control		0
11437	26	449550	GSM202591	GPL1708	GSE8190	asthma_control		0
11437	26	449551	GSM202592	GPL1708	GSE8190	asthma_control		0
11437	26	449552	GSM202593	GPL1708	GSE8190	asthma_control		0
11437	26	449553	GSM202594	GPL1708	GSE8190	asthma_control		0
11437	26	449554	GSM202595	GPL1708	GSE8190		asthma	1
11437	26	449555	GSM202596	GPL1708	GSE8190		asthma	1
11437	26	449556	GSM202597	GPL1708	GSE8190		asthma	1
11437	26	449557	GSM202598	GPL1708	GSE8190		asthma	1
11437	26	449558	GSM202599	GPL1708	GSE8190		asthma	1
11437	26	449559	GSM202600	GPL1708	GSE8190		asthma	1
11437	26	449560	GSM202601	GPL1708	GSE8190		asthma	1
11437	26	449561	GSM202602	GPL1708	GSE8190		asthma	1
11437	26	449562	GSM202603	GPL1708	GSE8190		asthma	1
11437	26	449563	GSM202604	GPL1708	GSE8190		asthma	1
11437	26	449564	GSM202605	GPL1708	GSE8190		asthma	1
11437	26	449565	GSM202606	GPL1708	GSE8190		asthma	1
11437	26	449566	GSM202607	GPL1708	GSE8190		asthma	1
11437	26	449567	GSM202608	GPL1708	GSE8190		asthma	1
11437	26	449568	GSM202609	GPL1708	GSE8190		asthma	1
11437	26	449569	GSM202610	GPL1708	GSE8190		asthma	1
11437	26	449570	GSM202611	GPL1708	GSE8190		asthma	1
11437	26	449571	GSM202612	GPL1708	GSE8190		asthma	1
11437	26	449572	GSM202613	GPL1708	GSE8190		asthma	1
11437	26	449573	GSM202614	GPL1708	GSE8190		asthma	1
11437	26	449574	GSM202615	GPL1708	GSE8190		asthma	1
11437	26	449575	GSM202616	GPL1708	GSE8190		asthma	1
11437	26	449576	GSM202617	GPL1708	GSE8190		asthma	1
11437	26	449577	GSM202618	GPL1708	GSE8190		asthma	1
11437	26	449578	GSM202619	GPL1708	GSE8190		asthma	1
11437	26	449579	GSM202620	GPL1708	GSE8190		asthma	1
11437	26	449580	GSM202621	GPL1708	GSE8190		asthma	1
11437	26	449616	GSM202657	GPL1708	GSE8190	asthma_control		0
11437	26	449617	GSM202658	GPL1708	GSE8190	asthma_control		0
11437	26	449618	GSM202659	GPL1708	GSE8190	asthma_control		0
11437	26	449619	GSM202660	GPL1708	GSE8190	asthma_control		0
11437	26	449620	GSM202661	GPL1708	GSE8190	asthma_control		0
11437	26	449621	GSM202662	GPL1708	GSE8190	asthma_control		0
11437	26	449622	GSM202663	GPL1708	GSE8190	asthma_control		0
11437	26	449623	GSM202664	GPL1708	GSE8190	asthma_control		0
11437	26	449624	GSM202665	GPL1708	GSE8190	asthma_control		0
12071	1269	470924	GSM999867	GPL16025	GSE40732		asthma	1
12071	1269	470925	GSM999868	GPL16025	GSE40732		asthma	1
12071	1269	470926	GSM999869	GPL16025	GSE40732		asthma	1
12071	1269	470927	GSM999870	GPL16025	GSE40732		asthma	1
12071	1269	470928	GSM999871	GPL16025	GSE40732		asthma	1
12071	1269	470929	GSM999872	GPL16025	GSE40732		asthma	1
12071	1269	470930	GSM999873	GPL16025	GSE40732	asthma_control		0
12071	1269	470931	GSM999874	GPL16025	GSE40732	asthma_control		0
12071	1269	470932	GSM999875	GPL16025	GSE40732		asthma	1
12071	1269	470933	GSM999876	GPL16025	GSE40732		asthma	1
12071	1269	470934	GSM999877	GPL16025	GSE40732		asthma	1
12071	1269	470935	GSM999878	GPL16025	GSE40732		asthma	1
12071	1269	470936	GSM999879	GPL16025	GSE40732	asthma_control		0
12071	1269	470937	GSM999880	GPL16025	GSE40732	asthma_control		0
12071	1269	470938	GSM999881	GPL16025	GSE40732		asthma	1
12071	1269	470939	GSM999882	GPL16025	GSE40732	asthma_control		0
12071	1269	470940	GSM999883	GPL16025	GSE40732		asthma	1
12071	1269	470941	GSM999884	GPL16025	GSE40732		asthma	1
12071	1269	470942	GSM999885	GPL16025	GSE40732	asthma_control		0
12071	1269	470943	GSM999886	GPL16025	GSE40732		asthma	1
12071	1269	470944	GSM999887	GPL16025	GSE40732	asthma_control		0
12071	1269	470945	GSM999888	GPL16025	GSE40732		asthma	1
12071	1269	470946	GSM999889	GPL16025	GSE40732	asthma_control		0
12071	1269	470947	GSM999890	GPL16025	GSE40732	asthma_control		0
12071	1269	470948	GSM999891	GPL16025	GSE40732	asthma_control		0
12071	1269	470949	GSM999892	GPL16025	GSE40732	asthma_control		0
12071	1269	470950	GSM999893	GPL16025	GSE40732	asthma_control		0
12071	1269	470951	GSM999894	GPL16025	GSE40732	asthma_control		0
12071	1269	470952	GSM999895	GPL16025	GSE40732	asthma_control		0
12071	1269	470953	GSM999896	GPL16025	GSE40732	asthma_control		0
12071	1269	470954	GSM999897	GPL16025	GSE40732		asthma	1
12071	1269	470955	GSM999898	GPL16025	GSE40732	asthma_control		0
12071	1269	470956	GSM999899	GPL16025	GSE40732	asthma_control		0
12071	1269	470957	GSM999900	GPL16025	GSE40732	asthma_control		0
12071	1269	470958	GSM999901	GPL16025	GSE40732		asthma	1
12071	1269	470959	GSM999902	GPL16025	GSE40732		asthma	1
12071	1269	470960	GSM999903	GPL16025	GSE40732		asthma	1
12071	1269	470961	GSM999904	GPL16025	GSE40732	asthma_control		0
12071	1269	470962	GSM999905	GPL16025	GSE40732	asthma_control		0
12071	1269	470963	GSM999906	GPL16025	GSE40732	asthma_control		0
12071	1269	470964	GSM999907	GPL16025	GSE40732		asthma	1
12071	1269	470965	GSM999908	GPL16025	GSE40732	asthma_control		0
12071	1269	470966	GSM999909	GPL16025	GSE40732		asthma	1
12071	1269	470967	GSM999910	GPL16025	GSE40732	asthma_control		0
12071	1269	470968	GSM999911	GPL16025	GSE40732	asthma_control		0
12071	1269	470969	GSM999912	GPL16025	GSE40732	asthma_control		0
12071	1269	470970	GSM999913	GPL16025	GSE40732	asthma_control		0
