series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	ipf_control	ipf	sample_class
7205	280	288521	GSM952822	GPL5175	GSE38958	ipf_control		0
7205	280	288522	GSM952823	GPL5175	GSE38958	ipf_control		0
7205	280	288523	GSM952824	GPL5175	GSE38958	ipf_control		0
7205	280	288524	GSM952825	GPL5175	GSE38958		ipf	1
7205	280	288525	GSM952826	GPL5175	GSE38958		ipf	1
7205	280	288526	GSM952827	GPL5175	GSE38958		ipf	1
7205	280	288527	GSM952828	GPL5175	GSE38958		ipf	1
7205	280	288528	GSM952829	GPL5175	GSE38958		ipf	1
7205	280	288529	GSM952830	GPL5175	GSE38958		ipf	1
7205	280	288530	GSM952831	GPL5175	GSE38958		ipf	1
7205	280	288531	GSM952832	GPL5175	GSE38958		ipf	1
7205	280	288532	GSM952833	GPL5175	GSE38958		ipf	1
7205	280	288533	GSM952834	GPL5175	GSE38958		ipf	1
7205	280	288534	GSM952835	GPL5175	GSE38958		ipf	1
7205	280	288535	GSM952836	GPL5175	GSE38958		ipf	1
7205	280	288536	GSM952837	GPL5175	GSE38958		ipf	1
7205	280	288537	GSM952838	GPL5175	GSE38958		ipf	1
7205	280	288538	GSM952839	GPL5175	GSE38958		ipf	1
7205	280	288539	GSM952840	GPL5175	GSE38958		ipf	1
7205	280	288540	GSM952841	GPL5175	GSE38958		ipf	1
7205	280	288541	GSM952842	GPL5175	GSE38958		ipf	1
7205	280	288542	GSM952843	GPL5175	GSE38958		ipf	1
7205	280	288543	GSM952844	GPL5175	GSE38958		ipf	1
7205	280	288544	GSM952845	GPL5175	GSE38958		ipf	1
7205	280	288545	GSM952846	GPL5175	GSE38958		ipf	1
7205	280	288546	GSM952847	GPL5175	GSE38958		ipf	1
7205	280	288547	GSM952848	GPL5175	GSE38958		ipf	1
7205	280	288548	GSM952849	GPL5175	GSE38958		ipf	1
7205	280	288549	GSM952850	GPL5175	GSE38958		ipf	1
7205	280	288550	GSM952851	GPL5175	GSE38958		ipf	1
7205	280	288551	GSM952852	GPL5175	GSE38958		ipf	1
7205	280	288552	GSM952853	GPL5175	GSE38958		ipf	1
7205	280	288553	GSM952854	GPL5175	GSE38958		ipf	1
7205	280	288554	GSM952855	GPL5175	GSE38958		ipf	1
7205	280	288555	GSM952856	GPL5175	GSE38958		ipf	1
7205	280	288556	GSM952857	GPL5175	GSE38958		ipf	1
7205	280	288557	GSM952858	GPL5175	GSE38958		ipf	1
7205	280	288558	GSM952859	GPL5175	GSE38958		ipf	1
7205	280	288559	GSM952860	GPL5175	GSE38958		ipf	1
7205	280	288560	GSM952861	GPL5175	GSE38958		ipf	1
7205	280	288561	GSM952862	GPL5175	GSE38958		ipf	1
7205	280	288562	GSM952863	GPL5175	GSE38958		ipf	1
7205	280	288563	GSM952864	GPL5175	GSE38958		ipf	1
7205	280	288564	GSM952865	GPL5175	GSE38958		ipf	1
7205	280	288565	GSM952866	GPL5175	GSE38958		ipf	1
7205	280	288566	GSM952867	GPL5175	GSE38958		ipf	1
7205	280	288567	GSM952868	GPL5175	GSE38958		ipf	1
7205	280	288568	GSM952869	GPL5175	GSE38958		ipf	1
7205	280	288569	GSM952870	GPL5175	GSE38958		ipf	1
8724	674	342191	GSM1111915	GPL10558	GSE45686	ipf_control		0
8724	674	342192	GSM1111916	GPL10558	GSE45686	ipf_control		0
8724	674	342193	GSM1111917	GPL10558	GSE45686	ipf_control		0
8724	674	342194	GSM1111918	GPL10558	GSE45686	ipf_control		0
8724	674	342195	GSM1111919	GPL10558	GSE45686	ipf_control		0
8724	674	342196	GSM1111920	GPL10558	GSE45686	ipf_control		0
8724	674	342197	GSM1111921	GPL10558	GSE45686	ipf_control		0
8724	674	342198	GSM1111922	GPL10558	GSE45686	ipf_control		0
8724	674	342199	GSM1111923	GPL10558	GSE45686	ipf_control		0
8724	674	342200	GSM1111924	GPL10558	GSE45686	ipf_control		0
8724	674	342201	GSM1111925	GPL10558	GSE45686	ipf_control		0
8724	674	342202	GSM1111926	GPL10558	GSE45686	ipf_control		0
8724	674	342203	GSM1111927	GPL10558	GSE45686	ipf_control		0
8724	674	342204	GSM1111928	GPL10558	GSE45686	ipf_control		0
8724	674	342205	GSM1111929	GPL10558	GSE45686	ipf_control		0
8724	674	342206	GSM1111930	GPL10558	GSE45686	ipf_control		0
8724	674	342207	GSM1111931	GPL10558	GSE45686	ipf_control		0
8724	674	342208	GSM1111932	GPL10558	GSE45686	ipf_control		0
8724	674	342209	GSM1111933	GPL10558	GSE45686	ipf_control		0
8724	674	342210	GSM1111934	GPL10558	GSE45686	ipf_control		0
8724	674	342211	GSM1111935	GPL10558	GSE45686		ipf	1
8724	674	342212	GSM1111936	GPL10558	GSE45686		ipf	1
8724	674	342213	GSM1111937	GPL10558	GSE45686		ipf	1
8724	674	342214	GSM1111938	GPL10558	GSE45686		ipf	1
8724	674	342215	GSM1111939	GPL10558	GSE45686		ipf	1
8724	674	342216	GSM1111940	GPL10558	GSE45686		ipf	1
8724	674	342217	GSM1111941	GPL10558	GSE45686		ipf	1
8724	674	342218	GSM1111942	GPL10558	GSE45686		ipf	1
8724	674	342219	GSM1111943	GPL10558	GSE45686		ipf	1
8724	674	342220	GSM1111944	GPL10558	GSE45686		ipf	1
8724	674	342221	GSM1111945	GPL10558	GSE45686		ipf	1
8724	674	342222	GSM1111946	GPL10558	GSE45686		ipf	1
8724	674	342223	GSM1111947	GPL10558	GSE45686		ipf	1
8724	674	342224	GSM1111948	GPL10558	GSE45686		ipf	1
8724	674	342225	GSM1111949	GPL10558	GSE45686		ipf	1
8724	674	342226	GSM1111950	GPL10558	GSE45686		ipf	1
8724	674	342227	GSM1111951	GPL10558	GSE45686		ipf	1
8724	674	342228	GSM1111952	GPL10558	GSE45686		ipf	1
8724	674	342229	GSM1111953	GPL10558	GSE45686		ipf	1
8724	674	342230	GSM1111954	GPL10558	GSE45686		ipf	1
12401	53	487901	GSM1302033	GPL6480	GSE53845		ipf	1
12401	53	487904	GSM1302034	GPL6480	GSE53845		ipf	1
12401	53	487906	GSM1302035	GPL6480	GSE53845		ipf	1
12401	53	487909	GSM1302036	GPL6480	GSE53845		ipf	1
12401	53	487913	GSM1302037	GPL6480	GSE53845		ipf	1
12401	53	487915	GSM1302038	GPL6480	GSE53845		ipf	1
12401	53	487918	GSM1302039	GPL6480	GSE53845		ipf	1
12401	53	487920	GSM1302040	GPL6480	GSE53845		ipf	1
12401	53	487922	GSM1302041	GPL6480	GSE53845		ipf	1
12401	53	487924	GSM1302042	GPL6480	GSE53845		ipf	1
12401	53	487926	GSM1302043	GPL6480	GSE53845		ipf	1
12401	53	487928	GSM1302044	GPL6480	GSE53845		ipf	1
12401	53	487930	GSM1302045	GPL6480	GSE53845		ipf	1
12401	53	487933	GSM1302046	GPL6480	GSE53845		ipf	1
12401	53	487934	GSM1302047	GPL6480	GSE53845	ipf_control		0
12401	53	487936	GSM1302048	GPL6480	GSE53845		ipf	1
12401	53	487938	GSM1302049	GPL6480	GSE53845		ipf	1
12401	53	487940	GSM1302050	GPL6480	GSE53845		ipf	1
12401	53	487942	GSM1302051	GPL6480	GSE53845		ipf	1
12401	53	487944	GSM1302052	GPL6480	GSE53845		ipf	1
12401	53	487946	GSM1302053	GPL6480	GSE53845		ipf	1
12401	53	487948	GSM1302054	GPL6480	GSE53845	ipf_control		0
12401	53	487951	GSM1302055	GPL6480	GSE53845		ipf	1
12401	53	487952	GSM1302056	GPL6480	GSE53845	ipf_control		0
12401	53	487955	GSM1302057	GPL6480	GSE53845	ipf_control		0
12401	53	487957	GSM1302058	GPL6480	GSE53845		ipf	1
12401	53	487958	GSM1302059	GPL6480	GSE53845		ipf	1
12401	53	487960	GSM1302060	GPL6480	GSE53845		ipf	1
12401	53	487962	GSM1302061	GPL6480	GSE53845		ipf	1
12401	53	487964	GSM1302062	GPL6480	GSE53845		ipf	1
12401	53	487966	GSM1302063	GPL6480	GSE53845		ipf	1
12401	53	487967	GSM1302064	GPL6480	GSE53845		ipf	1
12401	53	487968	GSM1302065	GPL6480	GSE53845		ipf	1
12401	53	487969	GSM1302066	GPL6480	GSE53845		ipf	1
12401	53	487970	GSM1302067	GPL6480	GSE53845		ipf	1
12401	53	487971	GSM1302068	GPL6480	GSE53845		ipf	1
12401	53	487972	GSM1302069	GPL6480	GSE53845		ipf	1
12401	53	487973	GSM1302070	GPL6480	GSE53845	ipf_control		0
12401	53	487974	GSM1302071	GPL6480	GSE53845		ipf	1
12401	53	487975	GSM1302072	GPL6480	GSE53845	ipf_control		0
12401	53	487976	GSM1302073	GPL6480	GSE53845	ipf_control		0
12401	53	487977	GSM1302074	GPL6480	GSE53845		ipf	1
12401	53	487978	GSM1302075	GPL6480	GSE53845	ipf_control		0
12401	53	487979	GSM1302076	GPL6480	GSE53845		ipf	1
12401	53	487980	GSM1302077	GPL6480	GSE53845		ipf	1
12401	53	487981	GSM1302078	GPL6480	GSE53845		ipf	1
12401	53	487982	GSM1302079	GPL6480	GSE53845		ipf	1
12401	53	487983	GSM1302080	GPL6480	GSE53845		ipf	1
