series_id	platform_id	sample_id	gsm_name	gpl_name	gse_name	autism_control	autism	sample_class
4204	53	173911	GSM648433	GPL6480	GSE26415		autism	1
4204	53	173912	GSM648434	GPL6480	GSE26415	autism_control		0
4204	53	173913	GSM648435	GPL6480	GSE26415		autism	1
4204	53	173914	GSM648436	GPL6480	GSE26415	autism_control		0
4204	53	173915	GSM648438	GPL6480	GSE26415		autism	1
4204	53	173916	GSM648439	GPL6480	GSE26415	autism_control		0
4729	331	192769	GSM706391	GPL6883	GSE28521		autism	1
4729	331	192770	GSM706392	GPL6883	GSE28521		autism	1
4729	331	192771	GSM706393	GPL6883	GSE28521		autism	1
4729	331	192772	GSM706394	GPL6883	GSE28521		autism	1
4729	331	192773	GSM706395	GPL6883	GSE28521		autism	1
4729	331	192774	GSM706396	GPL6883	GSE28521		autism	1
4729	331	192775	GSM706397	GPL6883	GSE28521		autism	1
4729	331	192776	GSM706398	GPL6883	GSE28521		autism	1
4729	331	192777	GSM706399	GPL6883	GSE28521		autism	1
4729	331	192778	GSM706400	GPL6883	GSE28521		autism	1
4729	331	192779	GSM706401	GPL6883	GSE28521	autism_control		0
4729	331	192780	GSM706402	GPL6883	GSE28521	autism_control		0
4729	331	192781	GSM706403	GPL6883	GSE28521	autism_control		0
4729	331	192782	GSM706404	GPL6883	GSE28521	autism_control		0
4729	331	192783	GSM706405	GPL6883	GSE28521	autism_control		0
4729	331	192784	GSM706406	GPL6883	GSE28521	autism_control		0
4729	331	192785	GSM706407	GPL6883	GSE28521	autism_control		0
4729	331	192786	GSM706408	GPL6883	GSE28521	autism_control		0
4729	331	192787	GSM706409	GPL6883	GSE28521	autism_control		0
4729	331	192788	GSM706410	GPL6883	GSE28521	autism_control		0
4729	331	192789	GSM706411	GPL6883	GSE28521	autism_control		0
4729	331	192790	GSM706412	GPL6883	GSE28521		autism	1
4729	331	192791	GSM706413	GPL6883	GSE28521		autism	1
4729	331	192792	GSM706414	GPL6883	GSE28521		autism	1
4729	331	192793	GSM706415	GPL6883	GSE28521		autism	1
4729	331	192794	GSM706416	GPL6883	GSE28521		autism	1
4729	331	192795	GSM706417	GPL6883	GSE28521		autism	1
4729	331	192796	GSM706418	GPL6883	GSE28521		autism	1
4729	331	192797	GSM706419	GPL6883	GSE28521		autism	1
4729	331	192798	GSM706420	GPL6883	GSE28521		autism	1
4729	331	192799	GSM706421	GPL6883	GSE28521		autism	1
4729	331	192800	GSM706422	GPL6883	GSE28521		autism	1
4729	331	192801	GSM706423	GPL6883	GSE28521		autism	1
4729	331	192802	GSM706424	GPL6883	GSE28521		autism	1
4729	331	192803	GSM706425	GPL6883	GSE28521		autism	1
4729	331	192804	GSM706426	GPL6883	GSE28521		autism	1
4729	331	192805	GSM706427	GPL6883	GSE28521		autism	1
4729	331	192806	GSM706428	GPL6883	GSE28521	autism_control		0
4729	331	192807	GSM706429	GPL6883	GSE28521	autism_control		0
4729	331	192808	GSM706430	GPL6883	GSE28521	autism_control		0
4729	331	192809	GSM706431	GPL6883	GSE28521	autism_control		0
4729	331	192810	GSM706432	GPL6883	GSE28521	autism_control		0
4729	331	192811	GSM706433	GPL6883	GSE28521	autism_control		0
4729	331	192812	GSM706434	GPL6883	GSE28521	autism_control		0
4729	331	192813	GSM706435	GPL6883	GSE28521	autism_control		0
4729	331	192814	GSM706436	GPL6883	GSE28521	autism_control		0
4729	331	192815	GSM706437	GPL6883	GSE28521	autism_control		0
4729	331	192816	GSM706438	GPL6883	GSE28521	autism_control		0
4729	331	192817	GSM706439	GPL6883	GSE28521	autism_control		0
4729	331	192818	GSM706440	GPL6883	GSE28521	autism_control		0
4729	331	192819	GSM706441	GPL6883	GSE28521	autism_control		0
4729	331	192820	GSM706442	GPL6883	GSE28521	autism_control		0
4729	331	192821	GSM706443	GPL6883	GSE28521	autism_control		0
4729	331	192822	GSM706444	GPL6883	GSE28521		autism	1
4729	331	192823	GSM706445	GPL6883	GSE28521		autism	1
4729	331	192824	GSM706446	GPL6883	GSE28521		autism	1
4729	331	192825	GSM706447	GPL6883	GSE28521		autism	1
4729	331	192826	GSM706448	GPL6883	GSE28521		autism	1
4729	331	192827	GSM706449	GPL6883	GSE28521		autism	1
4729	331	192828	GSM706450	GPL6883	GSE28521		autism	1
4729	331	192829	GSM706451	GPL6883	GSE28521		autism	1
4729	331	192830	GSM706452	GPL6883	GSE28521		autism	1
4729	331	192831	GSM706453	GPL6883	GSE28521		autism	1
4729	331	192832	GSM706454	GPL6883	GSE28521		autism	1
4729	331	192833	GSM706455	GPL6883	GSE28521		autism	1
4729	331	192834	GSM706456	GPL6883	GSE28521		autism	1
4729	331	192835	GSM706457	GPL6883	GSE28521	autism_control		0
4729	331	192836	GSM706458	GPL6883	GSE28521	autism_control		0
4729	331	192837	GSM706459	GPL6883	GSE28521	autism_control		0
4729	331	192838	GSM706460	GPL6883	GSE28521	autism_control		0
4729	331	192839	GSM706461	GPL6883	GSE28521	autism_control		0
4729	331	192840	GSM706462	GPL6883	GSE28521	autism_control		0
4729	331	192841	GSM706463	GPL6883	GSE28521	autism_control		0
4729	331	192842	GSM706464	GPL6883	GSE28521	autism_control		0
4729	331	192843	GSM706465	GPL6883	GSE28521	autism_control		0
4729	331	192844	GSM706466	GPL6883	GSE28521	autism_control		0
4729	331	192845	GSM706467	GPL6883	GSE28521	autism_control		0
4729	331	192846	GSM706468	GPL6883	GSE28521	autism_control		0
4729	331	192847	GSM706469	GPL6883	GSE28521	autism_control		0
6963	331	280622	GSM927670	GPL6883	GSE37772		autism	1
6963	331	280623	GSM927671	GPL6883	GSE37772	autism_control		0
6963	331	280624	GSM927672	GPL6883	GSE37772		autism	1
6963	331	280625	GSM927673	GPL6883	GSE37772	autism_control		0
6963	331	280626	GSM927674	GPL6883	GSE37772		autism	1
6963	331	280627	GSM927675	GPL6883	GSE37772		autism	1
6963	331	280628	GSM927676	GPL6883	GSE37772	autism_control		0
6963	331	280629	GSM927677	GPL6883	GSE37772	autism_control		0
6963	331	280630	GSM927678	GPL6883	GSE37772		autism	1
6963	331	280631	GSM927679	GPL6883	GSE37772		autism	1
6963	331	280632	GSM927680	GPL6883	GSE37772	autism_control		0
6963	331	280633	GSM927681	GPL6883	GSE37772		autism	1
6963	331	280634	GSM927682	GPL6883	GSE37772		autism	1
6963	331	280635	GSM927683	GPL6883	GSE37772		autism	1
6963	331	280636	GSM927684	GPL6883	GSE37772		autism	1
6963	331	280637	GSM927685	GPL6883	GSE37772		autism	1
6963	331	280638	GSM927686	GPL6883	GSE37772		autism	1
6963	331	280639	GSM927687	GPL6883	GSE37772		autism	1
6963	331	280640	GSM927688	GPL6883	GSE37772		autism	1
6963	331	280641	GSM927689	GPL6883	GSE37772		autism	1
6963	331	280642	GSM927690	GPL6883	GSE37772		autism	1
6963	331	280643	GSM927691	GPL6883	GSE37772		autism	1
6963	331	280644	GSM927692	GPL6883	GSE37772		autism	1
6963	331	280645	GSM927693	GPL6883	GSE37772		autism	1
6963	331	280646	GSM927694	GPL6883	GSE37772		autism	1
6963	331	280647	GSM927695	GPL6883	GSE37772		autism	1
6963	331	280648	GSM927696	GPL6883	GSE37772		autism	1
6963	331	280649	GSM927697	GPL6883	GSE37772		autism	1
6963	331	280650	GSM927698	GPL6883	GSE37772		autism	1
6963	331	280651	GSM927699	GPL6883	GSE37772	autism_control		0
6963	331	280652	GSM927700	GPL6883	GSE37772	autism_control		0
6963	331	280653	GSM927701	GPL6883	GSE37772		autism	1
6963	331	280654	GSM927702	GPL6883	GSE37772		autism	1
6963	331	280655	GSM927703	GPL6883	GSE37772		autism	1
6963	331	280656	GSM927704	GPL6883	GSE37772		autism	1
6963	331	280657	GSM927705	GPL6883	GSE37772	autism_control		0
6963	331	280658	GSM927706	GPL6883	GSE37772		autism	1
6963	331	280659	GSM927707	GPL6883	GSE37772		autism	1
6963	331	280660	GSM927708	GPL6883	GSE37772		autism	1
6963	331	280661	GSM927709	GPL6883	GSE37772		autism	1
6963	331	280662	GSM927710	GPL6883	GSE37772	autism_control		0
6963	331	280663	GSM927711	GPL6883	GSE37772		autism	1
6963	331	280664	GSM927712	GPL6883	GSE37772		autism	1
6963	331	280665	GSM927713	GPL6883	GSE37772		autism	1
6963	331	280666	GSM927714	GPL6883	GSE37772		autism	1
6963	331	280667	GSM927715	GPL6883	GSE37772	autism_control		0
6963	331	280668	GSM927716	GPL6883	GSE37772		autism	1
6963	331	280669	GSM927717	GPL6883	GSE37772		autism	1
6963	331	280670	GSM927718	GPL6883	GSE37772		autism	1
6963	331	280671	GSM927719	GPL6883	GSE37772		autism	1
6963	331	280672	GSM927720	GPL6883	GSE37772	autism_control		0
6963	331	280673	GSM927721	GPL6883	GSE37772		autism	1
6963	331	280674	GSM927722	GPL6883	GSE37772		autism	1
6963	331	280675	GSM927723	GPL6883	GSE37772		autism	1
6963	331	280676	GSM927724	GPL6883	GSE37772	autism_control		0
6963	331	280677	GSM927725	GPL6883	GSE37772		autism	1
6963	331	280678	GSM927726	GPL6883	GSE37772	autism_control		0
6963	331	280679	GSM927727	GPL6883	GSE37772		autism	1
6963	331	280680	GSM927728	GPL6883	GSE37772	autism_control		0
6963	331	280681	GSM927729	GPL6883	GSE37772		autism	1
6963	331	280682	GSM927730	GPL6883	GSE37772	autism_control		0
6963	331	280683	GSM927731	GPL6883	GSE37772		autism	1
6963	331	280684	GSM927732	GPL6883	GSE37772	autism_control		0
6963	331	280685	GSM927733	GPL6883	GSE37772		autism	1
6963	331	280686	GSM927734	GPL6883	GSE37772	autism_control		0
6963	331	280687	GSM927735	GPL6883	GSE37772		autism	1
6963	331	280688	GSM927736	GPL6883	GSE37772		autism	1
6963	331	280689	GSM927737	GPL6883	GSE37772	autism_control		0
6963	331	280690	GSM927738	GPL6883	GSE37772		autism	1
6963	331	280691	GSM927739	GPL6883	GSE37772	autism_control		0
6963	331	280692	GSM927740	GPL6883	GSE37772		autism	1
6963	331	280693	GSM927741	GPL6883	GSE37772	autism_control		0
6963	331	280694	GSM927742	GPL6883	GSE37772		autism	1
6963	331	280695	GSM927743	GPL6883	GSE37772	autism_control		0
6963	331	280696	GSM927744	GPL6883	GSE37772		autism	1
6963	331	280697	GSM927745	GPL6883	GSE37772	autism_control		0
6963	331	280698	GSM927746	GPL6883	GSE37772	autism_control		0
6963	331	280699	GSM927747	GPL6883	GSE37772	autism_control		0
6963	331	280700	GSM927748	GPL6883	GSE37772		autism	1
6963	331	280701	GSM927749	GPL6883	GSE37772	autism_control		0
6963	331	280702	GSM927750	GPL6883	GSE37772	autism_control		0
6963	331	280703	GSM927751	GPL6883	GSE37772		autism	1
6963	331	280704	GSM927752	GPL6883	GSE37772		autism	1
6963	331	280705	GSM927753	GPL6883	GSE37772		autism	1
6963	331	280706	GSM927754	GPL6883	GSE37772	autism_control		0
6963	331	280707	GSM927755	GPL6883	GSE37772	autism_control		0
6963	331	280708	GSM927756	GPL6883	GSE37772	autism_control		0
6963	331	280709	GSM927757	GPL6883	GSE37772	autism_control		0
6963	331	280710	GSM927758	GPL6883	GSE37772		autism	1
6963	331	280711	GSM927759	GPL6883	GSE37772		autism	1
6963	331	280712	GSM927760	GPL6883	GSE37772		autism	1
6963	331	280713	GSM927761	GPL6883	GSE37772	autism_control		0
6963	331	280714	GSM927762	GPL6883	GSE37772		autism	1
6963	331	280715	GSM927763	GPL6883	GSE37772	autism_control		0
6963	331	280716	GSM927764	GPL6883	GSE37772		autism	1
6963	331	280717	GSM927765	GPL6883	GSE37772	autism_control		0
6963	331	280718	GSM927766	GPL6883	GSE37772		autism	1
6963	331	280719	GSM927767	GPL6883	GSE37772		autism	1
6963	331	280720	GSM927768	GPL6883	GSE37772	autism_control		0
6963	331	280721	GSM927769	GPL6883	GSE37772		autism	1
6963	331	280722	GSM927770	GPL6883	GSE37772	autism_control		0
6963	331	280723	GSM927771	GPL6883	GSE37772		autism	1
6963	331	280724	GSM927772	GPL6883	GSE37772	autism_control		0
6963	331	280725	GSM927773	GPL6883	GSE37772		autism	1
6963	331	280726	GSM927774	GPL6883	GSE37772	autism_control		0
6963	331	280727	GSM927775	GPL6883	GSE37772		autism	1
6963	331	280728	GSM927776	GPL6883	GSE37772		autism	1
6963	331	280729	GSM927777	GPL6883	GSE37772	autism_control		0
6963	331	280730	GSM927778	GPL6883	GSE37772		autism	1
6963	331	280731	GSM927779	GPL6883	GSE37772		autism	1
6963	331	280732	GSM927780	GPL6883	GSE37772	autism_control		0
6963	331	280733	GSM927781	GPL6883	GSE37772		autism	1
6963	331	280734	GSM927782	GPL6883	GSE37772	autism_control		0
6963	331	280735	GSM927783	GPL6883	GSE37772		autism	1
6963	331	280736	GSM927784	GPL6883	GSE37772	autism_control		0
6963	331	280737	GSM927785	GPL6883	GSE37772	autism_control		0
6963	331	280738	GSM927786	GPL6883	GSE37772		autism	1
6963	331	280739	GSM927787	GPL6883	GSE37772		autism	1
6963	331	280740	GSM927788	GPL6883	GSE37772	autism_control		0
6963	331	280741	GSM927789	GPL6883	GSE37772		autism	1
6963	331	280742	GSM927790	GPL6883	GSE37772	autism_control		0
6963	331	280743	GSM927791	GPL6883	GSE37772	autism_control		0
6963	331	280744	GSM927792	GPL6883	GSE37772	autism_control		0
6963	331	280745	GSM927793	GPL6883	GSE37772	autism_control		0
6963	331	280746	GSM927794	GPL6883	GSE37772		autism	1
6963	331	280747	GSM927795	GPL6883	GSE37772	autism_control		0
6963	331	280748	GSM927796	GPL6883	GSE37772		autism	1
6963	331	280749	GSM927797	GPL6883	GSE37772		autism	1
6963	331	280750	GSM927798	GPL6883	GSE37772		autism	1
6963	331	280751	GSM927799	GPL6883	GSE37772		autism	1
6963	331	280752	GSM927800	GPL6883	GSE37772	autism_control		0
6963	331	280753	GSM927801	GPL6883	GSE37772	autism_control		0
6963	331	280754	GSM927802	GPL6883	GSE37772		autism	1
6963	331	280755	GSM927803	GPL6883	GSE37772	autism_control		0
6963	331	280756	GSM927804	GPL6883	GSE37772		autism	1
6963	331	280757	GSM927805	GPL6883	GSE37772	autism_control		0
6963	331	280758	GSM927806	GPL6883	GSE37772		autism	1
6963	331	280759	GSM927807	GPL6883	GSE37772	autism_control		0
6963	331	280760	GSM927808	GPL6883	GSE37772		autism	1
6963	331	280761	GSM927809	GPL6883	GSE37772	autism_control		0
6963	331	280762	GSM927810	GPL6883	GSE37772		autism	1
6963	331	280763	GSM927811	GPL6883	GSE37772	autism_control		0
6963	331	280764	GSM927812	GPL6883	GSE37772		autism	1
6963	331	280765	GSM927813	GPL6883	GSE37772	autism_control		0
6963	331	280766	GSM927814	GPL6883	GSE37772		autism	1
6963	331	280767	GSM927815	GPL6883	GSE37772	autism_control		0
6963	331	280768	GSM927816	GPL6883	GSE37772	autism_control		0
6963	331	280769	GSM927817	GPL6883	GSE37772	autism_control		0
6963	331	280770	GSM927818	GPL6883	GSE37772		autism	1
6963	331	280771	GSM927819	GPL6883	GSE37772	autism_control		0
6963	331	280772	GSM927820	GPL6883	GSE37772		autism	1
6963	331	280773	GSM927821	GPL6883	GSE37772	autism_control		0
6963	331	280774	GSM927822	GPL6883	GSE37772		autism	1
6963	331	280775	GSM927823	GPL6883	GSE37772	autism_control		0
6963	331	280776	GSM927824	GPL6883	GSE37772		autism	1
6963	331	280777	GSM927825	GPL6883	GSE37772	autism_control		0
6963	331	280778	GSM927826	GPL6883	GSE37772		autism	1
6963	331	280779	GSM927827	GPL6883	GSE37772	autism_control		0
6963	331	280780	GSM927828	GPL6883	GSE37772		autism	1
6963	331	280781	GSM927829	GPL6883	GSE37772	autism_control		0
6963	331	280782	GSM927830	GPL6883	GSE37772	autism_control		0
6963	331	280783	GSM927831	GPL6883	GSE37772		autism	1
6963	331	280784	GSM927832	GPL6883	GSE37772	autism_control		0
6963	331	280785	GSM927833	GPL6883	GSE37772	autism_control		0
6963	331	280786	GSM927834	GPL6883	GSE37772		autism	1
6963	331	280787	GSM927835	GPL6883	GSE37772		autism	1
6963	331	280788	GSM927836	GPL6883	GSE37772	autism_control		0
6963	331	280789	GSM927837	GPL6883	GSE37772		autism	1
6963	331	280790	GSM927838	GPL6883	GSE37772	autism_control		0
6963	331	280791	GSM927839	GPL6883	GSE37772		autism	1
6963	331	280792	GSM927840	GPL6883	GSE37772		autism	1
6963	331	280793	GSM927841	GPL6883	GSE37772	autism_control		0
6963	331	280794	GSM927842	GPL6883	GSE37772		autism	1
6963	331	280795	GSM927843	GPL6883	GSE37772		autism	1
6963	331	280796	GSM927844	GPL6883	GSE37772		autism	1
6963	331	280797	GSM927845	GPL6883	GSE37772	autism_control		0
6963	331	280798	GSM927846	GPL6883	GSE37772	autism_control		0
6963	331	280799	GSM927847	GPL6883	GSE37772		autism	1
6963	331	280800	GSM927848	GPL6883	GSE37772		autism	1
6963	331	280801	GSM927849	GPL6883	GSE37772		autism	1
6963	331	280802	GSM927850	GPL6883	GSE37772	autism_control		0
6963	331	280803	GSM927851	GPL6883	GSE37772	autism_control		0
6963	331	280804	GSM927852	GPL6883	GSE37772	autism_control		0
6963	331	280805	GSM927853	GPL6883	GSE37772	autism_control		0
6963	331	280806	GSM927854	GPL6883	GSE37772	autism_control		0
6963	331	280807	GSM927855	GPL6883	GSE37772		autism	1
6963	331	280808	GSM927856	GPL6883	GSE37772	autism_control		0
6963	331	280809	GSM927857	GPL6883	GSE37772	autism_control		0
6963	331	280810	GSM927858	GPL6883	GSE37772	autism_control		0
6963	331	280811	GSM927859	GPL6883	GSE37772	autism_control		0
6963	331	280812	GSM927860	GPL6883	GSE37772		autism	1
6963	331	280813	GSM927861	GPL6883	GSE37772		autism	1
6963	331	280814	GSM927862	GPL6883	GSE37772	autism_control		0
6963	331	280815	GSM927863	GPL6883	GSE37772		autism	1
6963	331	280816	GSM927864	GPL6883	GSE37772	autism_control		0
6963	331	280817	GSM927865	GPL6883	GSE37772		autism	1
6963	331	280818	GSM927866	GPL6883	GSE37772		autism	1
6963	331	280819	GSM927867	GPL6883	GSE37772	autism_control		0
6963	331	280820	GSM927868	GPL6883	GSE37772		autism	1
6963	331	280821	GSM927869	GPL6883	GSE37772	autism_control		0
6963	331	280822	GSM927870	GPL6883	GSE37772		autism	1
6963	331	280823	GSM927871	GPL6883	GSE37772		autism	1
6963	331	280824	GSM927872	GPL6883	GSE37772		autism	1
6963	331	280825	GSM927873	GPL6883	GSE37772	autism_control		0
6963	331	280826	GSM927874	GPL6883	GSE37772		autism	1
6963	331	280827	GSM927875	GPL6883	GSE37772	autism_control		0
6963	331	280828	GSM927876	GPL6883	GSE37772	autism_control		0
6963	331	280829	GSM927877	GPL6883	GSE37772		autism	1
6963	331	280830	GSM927878	GPL6883	GSE37772	autism_control		0
6963	331	280831	GSM927879	GPL6883	GSE37772		autism	1
6963	331	280832	GSM927880	GPL6883	GSE37772	autism_control		0
6963	331	280833	GSM927881	GPL6883	GSE37772		autism	1
6963	331	280834	GSM927882	GPL6883	GSE37772	autism_control		0
6963	331	280835	GSM927883	GPL6883	GSE37772		autism	1
6963	331	280836	GSM927884	GPL6883	GSE37772	autism_control		0
6963	331	280837	GSM927885	GPL6883	GSE37772	autism_control		0
6963	331	280838	GSM927886	GPL6883	GSE37772		autism	1
6963	331	280839	GSM927887	GPL6883	GSE37772		autism	1
6963	331	280840	GSM927888	GPL6883	GSE37772		autism	1
6963	331	280841	GSM927889	GPL6883	GSE37772	autism_control		0
6963	331	280842	GSM927890	GPL6883	GSE37772	autism_control		0
6963	331	280843	GSM927891	GPL6883	GSE37772		autism	1
6963	331	280844	GSM927892	GPL6883	GSE37772		autism	1
6963	331	280845	GSM927893	GPL6883	GSE37772		autism	1
6963	331	280846	GSM927894	GPL6883	GSE37772	autism_control		0
6963	331	280847	GSM927895	GPL6883	GSE37772		autism	1
6963	331	280848	GSM927896	GPL6883	GSE37772		autism	1
6963	331	280849	GSM927897	GPL6883	GSE37772	autism_control		0
6963	331	280850	GSM927898	GPL6883	GSE37772	autism_control		0
6963	331	280851	GSM927899	GPL6883	GSE37772		autism	1
6963	331	280852	GSM927900	GPL6883	GSE37772		autism	1
6963	331	280853	GSM927901	GPL6883	GSE37772		autism	1
6963	331	280854	GSM927902	GPL6883	GSE37772	autism_control		0
6963	331	280855	GSM927903	GPL6883	GSE37772	autism_control		0
6963	331	280856	GSM927904	GPL6883	GSE37772		autism	1
6963	331	280857	GSM927905	GPL6883	GSE37772		autism	1
6963	331	280858	GSM927906	GPL6883	GSE37772	autism_control		0
6963	331	280859	GSM927907	GPL6883	GSE37772		autism	1
6963	331	280860	GSM927908	GPL6883	GSE37772	autism_control		0
6963	331	280861	GSM927909	GPL6883	GSE37772		autism	1
6963	331	280862	GSM927910	GPL6883	GSE37772	autism_control		0
6963	331	280863	GSM927911	GPL6883	GSE37772		autism	1
6963	331	280864	GSM927912	GPL6883	GSE37772	autism_control		0
6963	331	280865	GSM927913	GPL6883	GSE37772		autism	1
6963	331	280866	GSM927914	GPL6883	GSE37772		autism	1
6963	331	280867	GSM927915	GPL6883	GSE37772		autism	1
6963	331	280868	GSM927916	GPL6883	GSE37772		autism	1
6963	331	280869	GSM927917	GPL6883	GSE37772	autism_control		0
6963	331	280870	GSM927918	GPL6883	GSE37772	autism_control		0
6963	331	280871	GSM927919	GPL6883	GSE37772		autism	1
6963	331	280872	GSM927920	GPL6883	GSE37772	autism_control		0
6963	331	280873	GSM927921	GPL6883	GSE37772		autism	1
6963	331	280874	GSM927922	GPL6883	GSE37772	autism_control		0
6963	331	280875	GSM927923	GPL6883	GSE37772		autism	1
6963	331	280876	GSM927924	GPL6883	GSE37772		autism	1
6963	331	280877	GSM927925	GPL6883	GSE37772	autism_control		0
6963	331	280878	GSM927926	GPL6883	GSE37772		autism	1
6963	331	280879	GSM927927	GPL6883	GSE37772		autism	1
6963	331	280880	GSM927928	GPL6883	GSE37772	autism_control		0
6963	331	280881	GSM927929	GPL6883	GSE37772	autism_control		0
6963	331	280882	GSM927930	GPL6883	GSE37772	autism_control		0
6963	331	280883	GSM927931	GPL6883	GSE37772	autism_control		0
6963	331	280884	GSM927932	GPL6883	GSE37772		autism	1
6963	331	280885	GSM927933	GPL6883	GSE37772	autism_control		0
6963	331	280886	GSM927934	GPL6883	GSE37772		autism	1
6963	331	280887	GSM927935	GPL6883	GSE37772	autism_control		0
6963	331	280888	GSM927936	GPL6883	GSE37772		autism	1
6963	331	280889	GSM927937	GPL6883	GSE37772	autism_control		0
6963	331	280890	GSM927938	GPL6883	GSE37772		autism	1
6963	331	280891	GSM927939	GPL6883	GSE37772	autism_control		0
6963	331	280892	GSM927940	GPL6883	GSE37772		autism	1
6963	331	280893	GSM927941	GPL6883	GSE37772	autism_control		0
6963	331	280894	GSM927942	GPL6883	GSE37772		autism	1
6963	331	280895	GSM927943	GPL6883	GSE37772	autism_control		0
6963	331	280896	GSM927944	GPL6883	GSE37772		autism	1
6963	331	280897	GSM927945	GPL6883	GSE37772		autism	1
6963	331	280898	GSM927946	GPL6883	GSE37772	autism_control		0
6963	331	280899	GSM927947	GPL6883	GSE37772		autism	1
6963	331	280900	GSM927948	GPL6883	GSE37772		autism	1
6963	331	280901	GSM927949	GPL6883	GSE37772		autism	1
6963	331	280902	GSM927950	GPL6883	GSE37772		autism	1
6963	331	280903	GSM927951	GPL6883	GSE37772	autism_control		0
6963	331	280904	GSM927952	GPL6883	GSE37772		autism	1
6963	331	280905	GSM927953	GPL6883	GSE37772	autism_control		0
6963	331	280906	GSM927954	GPL6883	GSE37772	autism_control		0
6963	331	280907	GSM927955	GPL6883	GSE37772		autism	1
6963	331	280908	GSM927956	GPL6883	GSE37772	autism_control		0
6963	331	280909	GSM927957	GPL6883	GSE37772		autism	1
6963	331	280910	GSM927958	GPL6883	GSE37772	autism_control		0
6963	331	280911	GSM927959	GPL6883	GSE37772	autism_control		0
6963	331	280912	GSM927960	GPL6883	GSE37772	autism_control		0
6963	331	280913	GSM927961	GPL6883	GSE37772		autism	1
6963	331	280914	GSM927962	GPL6883	GSE37772	autism_control		0
6963	331	280915	GSM927963	GPL6883	GSE37772		autism	1
6963	331	280916	GSM927964	GPL6883	GSE37772	autism_control		0
6963	331	280917	GSM927965	GPL6883	GSE37772	autism_control		0
6963	331	280918	GSM927966	GPL6883	GSE37772		autism	1
6963	331	280919	GSM927967	GPL6883	GSE37772	autism_control		0
6963	331	280920	GSM927968	GPL6883	GSE37772	autism_control		0
6963	331	280921	GSM927969	GPL6883	GSE37772		autism	1
6963	331	280922	GSM927970	GPL6883	GSE37772	autism_control		0
6963	331	280923	GSM927971	GPL6883	GSE37772	autism_control		0
6963	331	280924	GSM927972	GPL6883	GSE37772	autism_control		0
6963	331	280925	GSM927973	GPL6883	GSE37772		autism	1
6963	331	280926	GSM927974	GPL6883	GSE37772		autism	1
6963	331	280927	GSM927975	GPL6883	GSE37772		autism	1
6963	331	280928	GSM927976	GPL6883	GSE37772		autism	1
6963	331	280929	GSM927977	GPL6883	GSE37772	autism_control		0
6963	331	280930	GSM927978	GPL6883	GSE37772	autism_control		0
6963	331	280931	GSM927979	GPL6883	GSE37772	autism_control		0
6963	331	280932	GSM927980	GPL6883	GSE37772		autism	1
6963	331	280933	GSM927981	GPL6883	GSE37772		autism	1
6963	331	280934	GSM927982	GPL6883	GSE37772		autism	1
6963	331	280935	GSM927983	GPL6883	GSE37772	autism_control		0
6963	331	280936	GSM927984	GPL6883	GSE37772	autism_control		0
6963	331	280937	GSM927985	GPL6883	GSE37772	autism_control		0
6963	331	280938	GSM927986	GPL6883	GSE37772	autism_control		0
6963	331	280939	GSM927987	GPL6883	GSE37772		autism	1
6963	331	280940	GSM927988	GPL6883	GSE37772		autism	1
6963	331	280941	GSM927989	GPL6883	GSE37772	autism_control		0
6963	331	280942	GSM927990	GPL6883	GSE37772		autism	1
6963	331	280943	GSM927991	GPL6883	GSE37772	autism_control		0
6963	331	280944	GSM927992	GPL6883	GSE37772	autism_control		0
6963	331	280945	GSM927993	GPL6883	GSE37772	autism_control		0
6963	331	280946	GSM927994	GPL6883	GSE37772	autism_control		0
6963	331	280947	GSM927995	GPL6883	GSE37772		autism	1
6963	331	280948	GSM927996	GPL6883	GSE37772		autism	1
6963	331	280949	GSM927997	GPL6883	GSE37772		autism	1
6963	331	280950	GSM927998	GPL6883	GSE37772	autism_control		0
6963	331	280951	GSM927999	GPL6883	GSE37772	autism_control		0
6963	331	280952	GSM928000	GPL6883	GSE37772		autism	1
6963	331	280953	GSM928001	GPL6883	GSE37772	autism_control		0
6963	331	280954	GSM928002	GPL6883	GSE37772	autism_control		0
6963	331	280955	GSM928003	GPL6883	GSE37772		autism	1
6963	331	280956	GSM928004	GPL6883	GSE37772	autism_control		0
6963	331	280957	GSM928005	GPL6883	GSE37772		autism	1
6963	331	280958	GSM928006	GPL6883	GSE37772	autism_control		0
6963	331	280959	GSM928007	GPL6883	GSE37772	autism_control		0
6963	331	280960	GSM928008	GPL6883	GSE37772	autism_control		0
6963	331	280961	GSM928009	GPL6883	GSE37772		autism	1
6963	331	280962	GSM928010	GPL6883	GSE37772	autism_control		0
6963	331	280963	GSM928011	GPL6883	GSE37772	autism_control		0
6963	331	280964	GSM928012	GPL6883	GSE37772		autism	1
6963	331	280965	GSM928013	GPL6883	GSE37772	autism_control		0
6963	331	280966	GSM928014	GPL6883	GSE37772	autism_control		0
6963	331	280967	GSM928015	GPL6883	GSE37772		autism	1
6963	331	280968	GSM928016	GPL6883	GSE37772	autism_control		0
6963	331	280969	GSM928017	GPL6883	GSE37772		autism	1
6963	331	280970	GSM928018	GPL6883	GSE37772	autism_control		0
6963	331	280971	GSM928019	GPL6883	GSE37772		autism	1
6963	331	280972	GSM928020	GPL6883	GSE37772	autism_control		0
